index,filename,model,einsteinradius,ellipseratio,orientation,lens,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
2478,image-002478.png,Raytrace,72.4589,0.8921,128.6812,SIE,SersicSphere,55.9376,345.3231,43.4882,38.5560,153.8218,3.1943,39.2995,54.1123,-14.1728
2479,image-002479.png,Raytrace,41.7307,0.4776,12.6531,SIE,SersicSphere,26.2972,201.3764,43.2161,16.5399,49.8137,2.1861,68.5318,-24.4881,-9.5851
2480,image-002480.png,Raytrace,23.7146,0.4400,141.1952,SIE,SersicSphere,13.6768,212.3845,13.6945,38.8734,12.5136,2.5986,70.5715,-11.5496,-7.3253
2481,image-002481.png,Raytrace,53.8593,0.4717,64.2570,SIE,SersicSphere,4.0763,59.6002,33.3217,25.0175,136.3559,1.0297,57.1980,2.0627,3.5159
2482,image-002482.png,Raytrace,26.8476,0.5359,97.0911,SIE,SersicSphere,7.5963,318.9724,46.5510,39.2768,26.5260,2.8389,77.9888,5.7306,-4.9864
2483,image-002483.png,Raytrace,23.6597,0.3264,31.7193,SIE,SersicSphere,4.5630,358.7568,14.8134,28.1179,126.5897,2.0788,46.9207,4.5619,-0.0990
2484,image-002484.png,Raytrace,68.2732,0.7699,91.2169,SIE,SersicSphere,68.0126,312.0089,38.7965,36.8513,78.8048,3.3643,54.7170,45.5171,-50.5361
2485,image-002485.png,Raytrace,4.4529,0.8514,8.6282,SIE,SersicSphere,1.5464,283.8920,17.2778,21.8432,143.4199,3.9104,70.2882,0.3713,-1.5011
2486,image-002486.png,Raytrace,15.7390,0.1958,169.0483,SIE,SersicSphere,10.4721,5.7064,17.6217,32.3734,176.9544,1.9264,58.3168,10.4202,1.0412
2487,image-002487.png,Raytrace,65.7158,0.4106,42.9451,SIE,SersicSphere,41.9101,225.0773,45.6620,28.3624,30.0911,4.9485,77.3731,-29.5949,-29.6749
2488,image-002488.png,Raytrace,35.8755,0.4284,52.8029,SIE,SersicSphere,19.1113,133.7371,17.2750,12.4032,135.0816,3.2116,63.5885,-13.2126,13.8083
2489,image-002489.png,Raytrace,70.3247,0.8767,90.5295,SIE,SersicSphere,82.8118,126.3346,29.5152,34.9825,73.1624,1.5242,46.0790,-49.0660,66.7108
2490,image-002490.png,Raytrace,45.8210,0.5921,6.9591,SIE,SersicSphere,43.5595,224.2276,33.9162,21.9906,91.2826,1.3460,56.5927,-31.2137,-30.3832
2491,image-002491.png,Raytrace,17.7742,0.3691,139.6126,SIE,SersicSphere,18.0208,126.4600,21.3729,2.8008,36.4081,2.3150,48.0193,-10.7091,14.4936
2492,image-002492.png,Raytrace,65.8827,0.7358,77.2031,SIE,SersicSphere,6.0515,296.0782,30.5365,25.0327,76.3969,1.4419,61.4378,2.6602,-5.4354
2493,image-002493.png,Raytrace,34.5924,0.1830,25.6104,SIE,SersicSphere,33.8401,144.8075,10.1918,37.0201,49.4347,1.5972,26.7777,-27.6548,19.5030
2494,image-002494.png,Raytrace,38.0076,0.2095,32.2332,SIE,SersicSphere,25.0848,74.7968,46.5810,30.3532,52.6383,3.8961,73.0878,6.5783,24.2069
2495,image-002495.png,Raytrace,65.3726,0.3002,134.8721,SIE,SersicSphere,30.5829,229.8803,18.3527,7.8215,92.9468,2.6309,29.0100,-19.7072,-23.3867
2496,image-002496.png,Raytrace,62.8304,0.7140,97.5752,SIE,SersicSphere,12.3663,271.4116,15.9994,6.2208,149.3000,4.9526,22.5641,0.3046,-12.3626
2497,image-002497.png,Raytrace,69.0787,0.7336,146.5726,SIE,SersicSphere,30.5735,331.5725,9.0686,14.8412,138.4808,4.0337,69.4638,26.8870,-14.5544
2498,image-002498.png,Raytrace,47.6951,0.5012,147.9258,SIE,SersicSphere,15.8383,95.3013,31.1247,7.5855,157.3440,4.0284,32.8547,-1.4633,15.7706
2499,image-002499.png,Raytrace,16.3522,0.4112,30.6671,SIE,SersicSphere,1.3237,172.9601,35.6196,32.8332,97.0488,2.7254,38.7949,-1.3137,0.1622
2500,image-002500.png,Raytrace,38.0117,0.5395,30.0279,SIE,SersicSphere,21.0169,0.3041,16.9287,5.2768,12.1334,2.6701,58.0130,21.0166,0.1116
2501,image-002501.png,Raytrace,50.1825,0.4869,96.8000,SIE,SersicSphere,33.0551,335.7672,12.7918,7.3431,39.0601,1.8105,24.7051,30.1425,-13.5673
2502,image-002502.png,Raytrace,13.7508,0.8829,94.1116,SIE,SersicSphere,15.9310,285.9875,38.0463,14.7177,104.7739,2.1902,56.2325,4.3878,-15.3148
2503,image-002503.png,Raytrace,17.6428,0.8340,22.6858,SIE,SersicSphere,4.1194,74.2992,22.9487,38.6290,48.8630,1.4196,43.7765,1.1148,3.9657
2504,image-002504.png,Raytrace,46.6197,0.6462,99.7720,SIE,SersicSphere,10.1649,112.1235,13.3497,25.8427,120.3299,3.2729,52.0643,-3.8281,9.4165
2505,image-002505.png,Raytrace,61.0234,0.4941,108.8141,SIE,SersicSphere,70.1616,168.7389,27.2797,15.0336,124.4227,3.6680,62.4357,-68.8108,13.7011
2506,image-002506.png,Raytrace,49.6598,0.3746,152.6237,SIE,SersicSphere,36.3476,241.5737,48.7758,8.4105,163.6501,2.0560,66.9379,-17.3025,-31.9652
2507,image-002507.png,Raytrace,44.3138,0.5288,31.7982,SIE,SersicSphere,11.2985,219.0212,5.2702,35.3549,57.2401,2.6559,40.1423,-8.7779,-7.1136
2508,image-002508.png,Raytrace,60.7713,0.6668,146.3667,SIE,SersicSphere,32.4942,322.2647,7.2745,25.3848,141.1423,3.4452,20.5269,25.6980,-19.8870
2509,image-002509.png,Raytrace,15.3313,0.7665,130.5898,SIE,SersicSphere,10.4068,343.7619,34.7981,34.4439,49.2848,2.4843,60.7850,9.9917,-2.9101
2510,image-002510.png,Raytrace,65.6267,0.7226,54.0803,SIE,SersicSphere,58.9136,216.8772,5.4663,7.0867,145.8351,2.2882,66.8339,-47.1264,-35.3542
2511,image-002511.png,Raytrace,69.8575,0.6394,68.6385,SIE,SersicSphere,58.4007,302.3754,13.3325,2.3596,147.3873,2.9896,74.2518,31.2715,-49.3228
2512,image-002512.png,Raytrace,25.9606,0.8729,146.9099,SIE,SersicSphere,11.9022,136.4767,23.5275,18.0522,95.4280,3.3078,73.3022,-8.6302,8.1964
2513,image-002513.png,Raytrace,8.9199,0.5179,18.7934,SIE,SersicSphere,9.9653,315.7530,46.8829,37.2974,57.5531,2.5965,38.5949,7.1385,-6.9533
2514,image-002514.png,Raytrace,25.2538,0.6398,85.0252,SIE,SersicSphere,15.3200,304.5412,27.0869,5.7050,56.1053,4.8329,48.5793,8.6864,-12.6194
2515,image-002515.png,Raytrace,6.6984,0.1673,96.1091,SIE,SersicSphere,1.5594,199.0227,5.7976,30.1702,168.4972,3.5701,21.8024,-1.4742,-0.5083
2516,image-002516.png,Raytrace,23.8767,0.7213,59.3672,SIE,SersicSphere,16.7257,240.6526,49.4581,26.9637,96.1390,1.5558,49.3883,-8.1973,-14.5792
2517,image-002517.png,Raytrace,20.4109,0.2887,151.0797,SIE,SersicSphere,16.3292,177.9499,25.1087,32.0924,55.8061,1.6931,27.8523,-16.3187,0.5841
2518,image-002518.png,Raytrace,64.9117,0.4173,9.9375,SIE,SersicSphere,63.2634,60.8143,36.0496,39.1350,71.6663,1.1939,70.4253,30.8499,55.2317
2519,image-002519.png,Raytrace,23.7201,0.4951,124.8961,SIE,SersicSphere,22.3782,44.0449,8.7512,13.2137,123.8356,1.9094,31.7184,16.0853,15.5578
2520,image-002520.png,Raytrace,35.7478,0.2300,77.0787,SIE,SersicSphere,25.4960,181.8938,11.8868,27.7469,161.8621,2.9782,65.7265,-25.4821,-0.8426
2521,image-002521.png,Raytrace,11.1157,0.4521,136.8380,SIE,SersicSphere,9.9153,124.7021,28.9328,21.9007,61.1697,2.2583,68.0345,-5.6449,8.1516
2522,image-002522.png,Raytrace,21.2756,0.7517,78.1611,SIE,SersicSphere,10.9701,92.1420,5.0037,33.2659,15.4391,4.1435,53.7580,-0.4100,10.9625
2523,image-002523.png,Raytrace,33.1226,0.7435,136.4632,SIE,SersicSphere,34.7881,113.1983,20.4153,17.1826,172.3494,2.8066,69.2737,-13.7035,31.9754
2524,image-002524.png,Raytrace,11.2808,0.2883,62.4202,SIE,SersicSphere,1.1531,169.2157,19.4617,9.1767,16.1129,1.8975,67.0317,-1.1327,0.2158
2525,image-002525.png,Raytrace,23.3751,0.6100,59.0158,SIE,SersicSphere,2.6939,113.6334,22.0505,6.5226,65.1611,4.3783,53.4772,-1.0799,2.4679
2526,image-002526.png,Raytrace,24.0615,0.2581,148.3590,SIE,SersicSphere,23.8522,293.9763,11.0413,29.8937,40.7380,4.7339,26.4301,9.6925,-21.7941
2527,image-002527.png,Raytrace,20.5259,0.1573,178.9000,SIE,SersicSphere,4.4393,91.1027,40.6740,28.6194,100.2181,4.5875,41.3090,-0.0854,4.4385
2528,image-002528.png,Raytrace,7.9785,0.4710,42.0553,SIE,SersicSphere,3.7412,285.9926,10.5060,19.4487,165.2054,4.8437,42.3442,1.0307,-3.5964
2529,image-002529.png,Raytrace,64.2547,0.6255,35.9276,SIE,SersicSphere,69.3225,140.2195,23.6149,24.3510,163.7987,1.5073,44.6126,-53.2744,44.3559
2530,image-002530.png,Raytrace,46.6438,0.1514,137.4022,SIE,SersicSphere,50.5504,80.0426,25.2897,27.5476,8.3884,2.2869,28.6188,8.7410,49.7889
2531,image-002531.png,Raytrace,21.8157,0.4267,79.4100,SIE,SersicSphere,25.1525,275.1047,19.1858,22.1515,61.1032,4.9727,22.4749,2.2380,-25.0528
2532,image-002532.png,Raytrace,38.5347,0.7979,90.7716,SIE,SersicSphere,38.2409,359.9399,30.7615,28.2332,25.3012,3.4387,52.9906,38.2409,-0.0401
2533,image-002533.png,Raytrace,44.1054,0.4957,103.7962,SIE,SersicSphere,44.5320,288.8986,44.2996,39.2612,99.8695,2.9978,77.9909,14.4236,-42.1314
2534,image-002534.png,Raytrace,47.5697,0.2774,179.0026,SIE,SersicSphere,26.9572,64.9978,35.7562,11.8602,21.7052,4.6732,54.1977,11.3936,24.4311
2535,image-002535.png,Raytrace,34.9121,0.6783,155.0626,SIE,SersicSphere,37.7031,159.5272,35.9831,27.0040,143.7491,3.4675,70.1236,-35.3217,13.1871
2536,image-002536.png,Raytrace,21.7933,0.7301,144.7992,SIE,SersicSphere,7.5672,257.0801,33.6778,39.8968,137.3967,1.3089,58.2670,-1.6919,-7.3756
2537,image-002537.png,Raytrace,62.4775,0.6945,55.0240,SIE,SersicSphere,14.4191,105.6095,13.6585,11.4758,123.5506,1.0481,24.3458,-3.8799,13.8873
2538,image-002538.png,Raytrace,56.4225,0.1668,1.1174,SIE,SersicSphere,25.9745,278.5261,34.6156,29.6257,73.0869,1.8233,32.1993,3.8510,-25.6875
2539,image-002539.png,Raytrace,51.4102,0.6353,172.8785,SIE,SersicSphere,35.1828,81.4644,30.0107,20.8252,33.7175,3.7585,53.3220,5.2220,34.7932
2540,image-002540.png,Raytrace,17.9197,0.3060,164.1147,SIE,SersicSphere,6.8677,334.2400,38.2029,38.3470,63.9194,2.8144,62.9459,6.1852,-2.9847
2541,image-002541.png,Raytrace,61.0890,0.1391,86.9558,SIE,SersicSphere,39.2716,100.6093,7.6098,8.8433,94.1478,2.3274,41.5428,-7.2303,38.6002
2542,image-002542.png,Raytrace,27.3276,0.1673,66.2408,SIE,SersicSphere,22.2873,213.7709,9.0702,10.2089,35.5889,2.2604,66.3360,-18.5267,-12.3889
2543,image-002543.png,Raytrace,50.9116,0.3870,160.9031,SIE,SersicSphere,22.9980,58.2211,38.7031,29.0433,77.1632,3.8510,77.9827,12.1117,19.5503
2544,image-002544.png,Raytrace,33.6317,0.4759,117.6959,SIE,SersicSphere,25.7906,66.9224,23.2451,8.3188,126.7745,1.5000,22.7992,10.1093,23.7267
2545,image-002545.png,Raytrace,34.7516,0.7724,149.2670,SIE,SersicSphere,17.9880,148.5965,6.7371,13.3071,117.4167,1.2886,39.0886,-15.3531,9.3729
2546,image-002546.png,Raytrace,38.7770,0.4742,54.4827,SIE,SersicSphere,32.5847,57.1211,46.5004,27.8600,163.5293,3.8668,27.8163,17.6891,27.3653
2547,image-002547.png,Raytrace,52.6240,0.8031,146.4441,SIE,SersicSphere,12.0665,318.6890,48.8076,10.1335,54.2082,4.3472,62.3969,9.0636,-7.9657
2548,image-002548.png,Raytrace,64.9087,0.8820,141.7172,SIE,SersicSphere,58.4038,20.2351,13.4289,4.1581,72.9316,4.3679,31.0373,54.7992,20.2003
2549,image-002549.png,Raytrace,38.3897,0.8568,58.8881,SIE,SersicSphere,9.6100,46.5370,12.4195,34.2998,65.5190,2.6365,22.1727,6.6106,6.9751
2550,image-002550.png,Raytrace,29.6083,0.1282,102.6686,SIE,SersicSphere,4.7408,279.7918,20.0647,4.6622,172.6221,3.8551,49.7499,0.8063,-4.6718
2551,image-002551.png,Raytrace,3.5438,0.2724,149.5534,SIE,SersicSphere,2.4095,226.1207,23.1887,26.1327,104.8557,2.3748,49.9697,-1.6701,-1.7368
2552,image-002552.png,Raytrace,14.9846,0.4899,144.4934,SIE,SersicSphere,8.7579,75.2046,44.7017,5.0099,2.7557,4.8633,44.6071,2.2365,8.4676
2553,image-002553.png,Raytrace,21.7232,0.3272,15.5595,SIE,SersicSphere,6.4089,274.0367,37.8312,25.6583,152.5996,3.9644,55.8479,0.4512,-6.3930
2554,image-002554.png,Raytrace,64.3077,0.6497,131.7054,SIE,SersicSphere,45.3124,108.6106,32.5015,23.3583,145.9703,2.9644,52.8761,-14.4608,42.9430
2555,image-002555.png,Raytrace,53.4905,0.3914,41.6911,SIE,SersicSphere,40.1108,2.1674,23.1792,20.2764,123.4353,3.5914,38.4918,40.0821,1.5170
2556,image-002556.png,Raytrace,54.3949,0.7670,124.6525,SIE,SersicSphere,5.9059,222.2958,9.6125,3.8422,135.5992,4.8453,62.0788,-4.3684,-3.9744
2557,image-002557.png,Raytrace,2.6446,0.1624,24.6914,SIE,SersicSphere,1.8007,34.0116,44.9877,17.4371,31.1071,1.4466,55.0670,1.4926,1.0072
2558,image-002558.png,Raytrace,24.7112,0.2607,20.5674,SIE,SersicSphere,3.4996,149.1793,49.3069,15.2879,176.6596,2.9699,42.5012,-3.0054,1.7930
2559,image-002559.png,Raytrace,26.0558,0.6913,78.9393,SIE,SersicSphere,8.6182,9.8751,8.3976,2.6420,162.9216,2.4311,66.5683,8.4905,1.4780
2560,image-002560.png,Raytrace,56.9352,0.4368,166.4040,SIE,SersicSphere,15.5641,24.5459,9.0078,20.5834,68.7605,2.7615,56.1685,14.1576,6.4657
2561,image-002561.png,Raytrace,17.1927,0.8869,114.6836,SIE,SersicSphere,19.8154,96.2767,36.3505,18.9739,153.9915,3.8478,20.4384,-2.1664,19.6966
2562,image-002562.png,Raytrace,4.7557,0.6538,108.7959,SIE,SersicSphere,5.1971,291.9707,40.0453,17.0469,139.4570,4.3672,39.3157,1.9444,-4.8197
2563,image-002563.png,Raytrace,49.8393,0.8597,18.7423,SIE,SersicSphere,19.1272,289.7307,7.3426,26.0580,36.1184,3.9130,77.5406,6.4573,-18.0042
2564,image-002564.png,Raytrace,26.9980,0.2883,133.9263,SIE,SersicSphere,3.0942,285.1722,7.0128,21.9690,42.0864,2.8121,24.2798,0.8098,-2.9864
2565,image-002565.png,Raytrace,74.9108,0.1089,152.0440,SIE,SersicSphere,66.9624,15.7062,25.6619,10.3595,154.5062,1.2475,35.2752,64.4622,18.1270
2566,image-002566.png,Raytrace,68.1328,0.2436,44.2222,SIE,SersicSphere,23.0739,50.9368,5.2423,18.0455,110.9750,3.9325,22.7896,14.5406,17.9157
2567,image-002567.png,Raytrace,18.9690,0.8359,96.0977,SIE,SersicSphere,7.0679,66.3439,39.8596,8.3292,19.2370,2.9701,50.4345,2.8360,6.4740
2568,image-002568.png,Raytrace,15.9005,0.4123,155.2614,SIE,SersicSphere,16.6201,25.6903,8.9170,29.9588,128.2510,1.3079,63.7770,14.9772,7.2049
2569,image-002569.png,Raytrace,68.4850,0.4531,8.5100,SIE,SersicSphere,74.2581,240.6567,31.9085,10.0942,68.9584,1.0985,24.9137,-36.3895,-64.7307
2570,image-002570.png,Raytrace,19.8876,0.8796,167.9768,SIE,SersicSphere,19.2112,316.9626,18.4674,11.6389,40.7642,1.1689,40.5885,14.0416,-13.1112
2571,image-002571.png,Raytrace,29.1560,0.8201,155.1520,SIE,SersicSphere,19.4806,174.2548,11.1606,36.7893,58.5082,1.9521,73.9994,-19.3828,1.9501
2572,image-002572.png,Raytrace,14.5899,0.8439,14.6882,SIE,SersicSphere,6.9491,147.6162,15.0405,28.0378,77.2031,1.7765,41.4485,-5.8684,3.7219
2573,image-002573.png,Raytrace,21.5199,0.7471,23.6619,SIE,SersicSphere,20.7502,10.5800,33.7480,20.3464,122.0267,2.8242,27.0565,20.3975,3.8099
2574,image-002574.png,Raytrace,17.4354,0.1218,91.7947,SIE,SersicSphere,1.8769,78.4647,5.6462,37.8584,114.2627,2.9681,68.2509,0.3753,1.8390
2575,image-002575.png,Raytrace,30.4010,0.6311,1.8602,SIE,SersicSphere,13.0543,231.4375,40.2044,37.5425,143.0521,1.8330,65.0453,-8.1376,-10.2075
2576,image-002576.png,Raytrace,23.8029,0.1236,128.5916,SIE,SersicSphere,23.9809,121.6846,5.8718,11.5625,98.2668,3.8275,70.8930,-12.5958,20.4066
2577,image-002577.png,Raytrace,54.5839,0.2325,18.5309,SIE,SersicSphere,14.3286,211.4105,27.5155,38.0785,141.0566,1.4631,34.1578,-12.2288,-7.4676
2578,image-002578.png,Raytrace,44.0587,0.1120,69.3922,SIE,SersicSphere,45.3531,318.2792,22.8083,2.1610,76.0222,1.5505,59.1728,33.8514,-30.1825
2579,image-002579.png,Raytrace,64.0860,0.7583,126.8572,SIE,SersicSphere,4.1483,63.1904,24.1739,36.0219,46.2024,2.1030,71.0799,1.8710,3.7024
2580,image-002580.png,Raytrace,14.5692,0.1528,167.4319,SIE,SersicSphere,4.4506,219.8763,7.1957,9.4856,6.5200,4.7043,50.4353,-3.4155,-2.8534
2581,image-002581.png,Raytrace,39.4140,0.4930,139.9362,SIE,SersicSphere,30.7402,178.9884,21.4311,30.0307,109.0252,3.0604,56.0328,-30.7355,0.5427
2582,image-002582.png,Raytrace,63.2424,0.3367,9.8369,SIE,SersicSphere,66.0158,19.9165,8.0239,4.1647,62.3847,1.3477,65.9740,62.0674,22.4883
2583,image-002583.png,Raytrace,60.4542,0.5633,78.9758,SIE,SersicSphere,25.5077,123.7916,15.2235,37.0690,176.0366,1.9113,36.9550,-14.1867,21.1986
2584,image-002584.png,Raytrace,61.6527,0.2830,115.0379,SIE,SersicSphere,45.8185,233.0176,14.3015,25.3891,86.8811,3.4002,73.9132,-27.5630,-36.6007
2585,image-002585.png,Raytrace,60.1079,0.6740,94.8921,SIE,SersicSphere,16.8342,163.8930,6.4483,20.6619,120.5631,1.5534,68.4325,-16.1733,4.6703
2586,image-002586.png,Raytrace,56.5292,0.2980,2.4177,SIE,SersicSphere,25.0054,161.7546,7.6638,36.9499,100.8109,3.7083,78.9799,-23.7482,7.8289
2587,image-002587.png,Raytrace,74.0869,0.8202,76.6004,SIE,SersicSphere,81.5350,85.7653,46.4360,29.7959,47.5883,2.6354,21.9267,6.0207,81.3124
2588,image-002588.png,Raytrace,40.4717,0.8398,82.9858,SIE,SersicSphere,15.1229,166.7928,42.2974,2.5291,118.5028,3.1149,62.4894,-14.7229,3.4552
2589,image-002589.png,Raytrace,68.3065,0.7651,94.9375,SIE,SersicSphere,17.1183,178.8327,34.9827,24.3632,178.5958,1.5292,36.3684,-17.1148,0.3487
2590,image-002590.png,Raytrace,67.7672,0.1743,158.0009,SIE,SersicSphere,29.2620,10.9159,29.1136,17.4712,12.4869,1.0092,27.2079,28.7325,5.5413
2591,image-002591.png,Raytrace,56.3570,0.2736,123.1966,SIE,SersicSphere,19.3629,165.6808,47.4060,13.8791,99.7665,3.5412,51.1012,-18.7613,4.7889
2592,image-002592.png,Raytrace,51.2506,0.1205,67.5536,SIE,SersicSphere,49.4961,25.9135,33.0099,23.6526,74.3247,1.1727,73.9847,44.5195,21.6305
2593,image-002593.png,Raytrace,66.1133,0.3292,85.6849,SIE,SersicSphere,18.2358,266.1331,9.0267,17.6098,14.3799,1.3743,72.7950,-1.2298,-18.1942
2594,image-002594.png,Raytrace,48.9734,0.4909,114.9097,SIE,SersicSphere,12.9899,291.9754,29.1040,28.0327,84.0986,3.0855,39.4681,4.8610,-12.0462
2595,image-002595.png,Raytrace,21.0910,0.5491,78.6683,SIE,SersicSphere,11.4509,268.3991,39.8821,12.8734,83.5469,2.4782,46.5904,-0.3199,-11.4465
2596,image-002596.png,Raytrace,56.5947,0.5532,117.6341,SIE,SersicSphere,27.1068,253.2621,27.5389,18.4005,79.5076,1.2576,72.7678,-7.8066,-25.9583
2597,image-002597.png,Raytrace,3.4038,0.2120,79.1622,SIE,SersicSphere,1.4450,236.8131,6.4578,11.5093,44.4724,4.6555,41.4366,-0.7910,-1.2093
2598,image-002598.png,Raytrace,22.1793,0.1412,21.5113,SIE,SersicSphere,24.1459,359.2748,20.1937,38.0602,115.2476,4.4018,51.4746,24.1439,-0.3056
2599,image-002599.png,Raytrace,41.8272,0.2577,133.9302,SIE,SersicSphere,29.8185,60.0007,35.6775,13.8741,61.7229,2.0854,30.8034,14.9089,25.8238
2600,image-002600.png,Raytrace,68.4782,0.5506,70.9759,SIE,SersicSphere,60.2779,152.1323,35.2253,2.9188,93.0709,3.8065,72.8704,-53.2874,28.1757
2601,image-002601.png,Raytrace,5.9322,0.5367,20.8935,SIE,SersicSphere,1.8033,33.1393,9.2223,26.9502,69.9789,2.9018,56.6851,1.5100,0.9858
2602,image-002602.png,Raytrace,58.3758,0.7724,48.0870,SIE,SersicSphere,32.6009,149.9039,44.6027,14.1722,139.2332,1.1815,61.8874,-28.2058,16.3478
2603,image-002603.png,Raytrace,6.3548,0.8674,17.0678,SIE,SersicSphere,2.5738,252.1708,43.0445,30.8913,91.8900,3.9463,50.6084,-0.7881,-2.4502
2604,image-002604.png,Raytrace,20.5799,0.8113,97.8834,SIE,SersicSphere,10.9992,2.0499,19.4804,11.9337,117.2553,4.3776,58.3813,10.9922,0.3934
2605,image-002605.png,Raytrace,17.9928,0.2476,148.8504,SIE,SersicSphere,1.1189,303.9772,33.2028,33.5522,159.5165,1.4477,68.1046,0.6253,-0.9279
2606,image-002606.png,Raytrace,65.9137,0.3847,38.9559,SIE,SersicSphere,32.6680,192.9563,24.2427,33.3242,29.7140,2.9283,76.4760,-31.8363,-7.3244
2607,image-002607.png,Raytrace,32.7406,0.2379,142.0014,SIE,SersicSphere,10.0129,189.9477,37.5851,38.3577,178.8160,4.2200,37.0921,-9.8623,-1.7297
2608,image-002608.png,Raytrace,50.8567,0.4476,149.8052,SIE,SersicSphere,25.0198,209.7331,21.2645,39.3975,72.7266,1.2941,57.4112,-21.7258,-12.4088
2609,image-002609.png,Raytrace,73.6953,0.6335,134.6368,SIE,SersicSphere,85.6051,25.3822,46.3923,28.5992,26.5318,1.6842,49.0346,77.3415,36.6951
2610,image-002610.png,Raytrace,30.3475,0.1605,21.1188,SIE,SersicSphere,28.8038,246.9907,47.6426,37.0394,66.6877,4.9243,53.0540,-11.2588,-26.5123
2611,image-002611.png,Raytrace,55.8246,0.6691,48.5455,SIE,SersicSphere,29.2900,296.2317,32.8605,13.8901,139.7629,3.9049,44.8824,12.9463,-26.2735
2612,image-002612.png,Raytrace,46.3615,0.2768,152.3601,SIE,SersicSphere,39.4266,202.9428,12.3296,3.1057,144.5342,1.0910,36.3548,-36.3077,-15.3690
2613,image-002613.png,Raytrace,13.9381,0.7477,48.0980,SIE,SersicSphere,3.4965,98.7262,49.4372,10.3247,147.6463,2.1350,31.0098,-0.5305,3.4560
2614,image-002614.png,Raytrace,49.2484,0.6082,0.6085,SIE,SersicSphere,7.0928,166.6497,17.8129,32.8252,113.5224,1.3179,46.7626,-6.9011,1.6378
2615,image-002615.png,Raytrace,26.3802,0.8934,168.4518,SIE,SersicSphere,17.7518,39.7522,31.5011,16.4701,160.5331,1.1598,35.9947,13.6479,11.3517
2616,image-002616.png,Raytrace,3.6712,0.2734,76.3433,SIE,SersicSphere,3.0065,122.9198,13.6445,17.1234,16.9454,3.0370,76.1998,-1.6339,2.5237
2617,image-002617.png,Raytrace,55.6926,0.8746,35.3999,SIE,SersicSphere,6.6339,84.8925,24.7610,34.6387,54.6404,2.1656,76.8263,0.5906,6.6075
2618,image-002618.png,Raytrace,18.3121,0.2564,15.2848,SIE,SersicSphere,10.4372,176.6458,25.5053,27.6650,53.0014,2.8920,63.6557,-10.4194,0.6107
2619,image-002619.png,Raytrace,39.3606,0.5757,78.0262,SIE,SersicSphere,43.7247,129.8061,42.0428,23.9497,14.4311,2.1653,28.1668,-27.9921,33.5900
2620,image-002620.png,Raytrace,25.2223,0.6086,112.3647,SIE,SersicSphere,17.2467,196.1025,8.3913,15.7091,73.7928,2.3169,27.6972,-16.5700,-4.7835
2621,image-002621.png,Raytrace,26.7420,0.1292,94.2369,SIE,SersicSphere,1.4209,224.7088,42.9453,24.0529,19.0393,2.0328,41.2843,-1.0098,-0.9996
2622,image-002622.png,Raytrace,51.3816,0.7654,104.3670,SIE,SersicSphere,16.5311,85.2566,34.4788,36.9468,54.3758,3.7284,62.8404,1.3670,16.4744
2623,image-002623.png,Raytrace,3.1998,0.2333,94.0511,SIE,SersicSphere,2.3549,73.4544,8.4023,23.5625,60.7063,3.5049,71.6704,0.6706,2.2573
2624,image-002624.png,Raytrace,63.0672,0.6780,60.4309,SIE,SersicSphere,27.1285,55.5607,10.4078,33.1028,3.3911,3.9404,61.7623,15.3420,22.3736
2625,image-002625.png,Raytrace,57.6297,0.4814,105.2860,SIE,SersicSphere,16.7223,311.2528,37.1537,35.6060,9.7981,1.7086,77.6526,11.0264,-12.5719
2626,image-002626.png,Raytrace,40.7036,0.7317,147.1719,SIE,SersicSphere,37.9846,7.7671,9.3903,38.3087,20.5863,2.5775,37.0733,37.6361,5.1335
2627,image-002627.png,Raytrace,61.9210,0.1583,72.8147,SIE,SersicSphere,73.9622,284.7912,30.8150,4.6429,57.7407,1.2835,51.1534,18.8823,-71.5113
2628,image-002628.png,Raytrace,70.0494,0.5988,79.5976,SIE,SersicSphere,26.9728,64.1174,35.2825,18.8140,33.9231,2.0967,45.6855,11.7744,24.2672
2629,image-002629.png,Raytrace,7.1569,0.6612,18.0668,SIE,SersicSphere,6.8995,220.0232,29.6400,34.4740,24.1755,2.5150,20.2853,-5.2835,-4.4371
2630,image-002630.png,Raytrace,34.4789,0.4831,37.1887,SIE,SersicSphere,1.0717,305.6504,24.4136,31.7922,23.4804,1.2881,73.0177,0.6246,-0.8709
2631,image-002631.png,Raytrace,7.8261,0.6623,16.4414,SIE,SersicSphere,3.2829,243.3161,9.9909,22.3869,138.5526,1.1402,47.2801,-1.4742,-2.9332
2632,image-002632.png,Raytrace,52.1099,0.2854,9.3587,SIE,SersicSphere,36.3545,18.5425,15.0712,23.5180,127.2388,2.0504,66.2134,34.4673,11.5611
2633,image-002633.png,Raytrace,34.3109,0.3060,9.5408,SIE,SersicSphere,27.6648,287.6194,23.5574,30.4031,75.5770,3.0541,70.4440,8.3739,-26.3670
2634,image-002634.png,Raytrace,58.2069,0.7201,91.4799,SIE,SersicSphere,12.3497,267.9683,18.1673,28.5349,32.8817,2.0423,43.9308,-0.4378,-12.3419
2635,image-002635.png,Raytrace,42.2595,0.2943,18.4962,SIE,SersicSphere,37.4627,312.7650,18.3578,24.0478,51.0343,3.0455,35.8769,25.4369,-27.5031
