index,filename,model,cluster,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
314,image-000314.png,Raytrace,SIE/-5.309680998193601/-25.137758313063394/30.133937820782208/0.7640429166209749/150.81194217294026;SIE/-4.598196745974615/-0.8700040004222472/51.008216050308334/0.45102672704227975/173.53442734251615,SersicSphere,85.1905,45.6124,9.4138,1.5698,77.2899,4.0591,57.2155,59.5916,60.8791
315,image-000315.png,Raytrace,SIE/4.7896703535724905/-1.8900624709099645/39.25086352694843/0.6442081439008528/166.0983116981646;SIE/6.750093405942352/0.7389705350029556/69.52784993565835/0.6331135845139922/153.53899624366878,SersicSphere,61.8368,136.0545,25.0991,20.5752,150.4898,4.5115,41.1651,-44.5225,42.9131
316,image-000316.png,Raytrace,SIE/-6.160472118848453/3.7417670542785806/15.450543289591366/0.19505931532466933/118.24718939656519;SIE/-0.10968796311280438/0.06465385531778976/44.95957475451413/0.4969822363346259/134.0097578803647,SersicSphere,54.6048,119.0051,5.9738,8.2411,120.0192,4.8079,75.3397,-26.4771,47.7561
317,image-000317.png,Raytrace,SIE/7.412409720095362/-5.291786134300464/9.345213828898324/0.1971716834163263/174.000770008248;SIE/50.14525251857567/18.832404291337806/55.92038130348536/0.2121508604895147/153.24916624277046,SersicSphere,65.4116,291.6909,20.7972,30.1400,123.5357,3.7080,57.7126,24.1760,-60.7799
318,image-000318.png,Raytrace,SIE/-10.169542786998846/2.817139779048806/16.31964919222146/0.5478719805400103/117.9292678976115;SIE/-48.17051565214695/-36.47777107533518/74.44121059595416/0.23960808105889805/20.17523198093196,SersicSphere,48.3619,53.1020,37.0068,16.8012,0.2615,2.3702,46.7824,29.0361,38.6753
319,image-000319.png,Raytrace,SIE/-10.278303772515779/3.254822493567248/13.574550893491528/0.7993372060744319/31.04073281275511;SIE/21.263087335474207/-43.04564410575355/54.955123731503065/0.28214950795417404/49.75529114093949,SersicSphere,6.3832,299.5596,39.5142,18.5422,98.5962,3.7121,54.2664,3.1490,-5.5524
320,image-000320.png,Raytrace,SIE/-0.32675107950726073/-2.2222309140795478/10.002556897614523/0.82529708069448/12.284698530379698;SIE/-0.3240211574514203/-1.199015201131002/3.7851623006009616/0.5854173556651048/0.08973033850381729,SersicSphere,11.1015,163.6333,40.7615,34.4095,132.0169,3.9733,70.5299,-10.6517,3.1282
321,image-000321.png,Raytrace,SIE/2.5395639025794616/-10.761730740510208/26.49809555391498/0.6347125176249558/7.284247679441414;SIE/-1.9313895715873644/-4.047546410392202/30.420185458922795/0.692230670665151/77.00357900739957,SersicSphere,1.7577,356.7558,47.5254,4.9473,9.3729,4.8850,35.7975,1.7549,-0.0995
322,image-000322.png,Raytrace,SIE/7.2320416243310435/0.4683063342632916/19.127016656274776/0.31996291300949264/115.72606073641533;SIE/3.921916988614796/-8.904928220707939/11.056963912962356/0.5181061245138422/35.41718145224074,SersicSphere,3.3966,304.0524,31.2301,27.2894,89.4661,1.5244,70.1964,1.9019,-2.8142
323,image-000323.png,Raytrace,SIE/12.354798981130273/5.231659885996673/15.571546398107005/0.2739884139978609/135.9366169317885;SIE/0.8657684115507034/-0.7821644858493371/72.80063709427199/0.7784864441284083/27.8662607671695,SersicSphere,69.4243,70.5699,30.1579,17.9805,175.7792,2.9312,78.5127,23.0944,65.4704
324,image-000324.png,Raytrace,SIE/0.6800911408537408/-2.239847123549078/63.207512599786256/0.6347238241995331/168.60773260993926;SIE/-1.0030107311834913/-3.708165007245713/4.002685599616265/0.6936470695218786/139.47674567623687,SersicSphere,64.1075,169.3021,49.9150,28.3298,31.1551,1.6235,72.1660,-62.9933,11.9004
325,image-000325.png,Raytrace,SIE/-30.178033989050558/19.190531006427037/44.954964801340175/0.5214518118051472/12.789579497267002;SIE/-6.714117066416114/2.1032936352662928/60.39388675402976/0.3326274521822885/21.579290861449387,SersicSphere,30.3719,350.8018,11.7438,7.3354,142.2176,4.9041,62.6190,29.9814,-4.8549
326,image-000326.png,Raytrace,SIE/11.38850723352866/-3.7695318842363332/58.20024319248379/0.38647690565322745/113.0727850611907;SIE/-30.493731150484585/-0.08024426415445268/64.10843874724779/0.4948908899260148/10.415031247571257,SersicSphere,54.6510,182.4801,12.5884,10.2039,168.2480,2.1682,33.4133,-54.5998,-2.3649
327,image-000327.png,Raytrace,SIE/17.019991189553892/-17.2596615511015/44.426132652223544/0.615552844805995/104.71501120368711;SIE/17.488185101551984/4.49384405205/15.823441147840676/0.17312967309968785/156.32839388917344,SersicSphere,45.3979,144.3290,10.0434,12.8025,99.6124,2.0030,27.6100,-36.8803,26.4729
328,image-000328.png,Raytrace,SIE/-4.079930728735497/-8.126637525364107/15.899569665050503/0.20115459768650323/118.44394502347951;SIE/-2.2922116528668015/-1.3061866897897376/28.32559423096032/0.5001976468200201/113.38010649338258,SersicSphere,19.3431,359.5773,36.1111,11.6376,57.6106,4.9252,51.4261,19.3426,-0.1427
329,image-000329.png,Raytrace,SIE/33.26503220864781/-9.008679724799036/42.03639293058313/0.8873321428586323/75.21734703055824;SIE/11.311024681330654/70.03262053347255/72.4056455868045/0.6175594385571085/147.44479482086854,SersicSphere,1.9726,71.9861,15.1470,29.1715,166.2018,1.0092,64.9537,0.6100,1.8759
330,image-000330.png,Raytrace,SIE/-4.329039745825761/-5.704875759131616/16.6553376307601/0.1289630428667418/74.10298067905039;SIE/-55.110710055624445/-3.22403222725883/62.192800116180095/0.2852954572549228/128.4198458886258,SersicSphere,12.6852,212.9273,41.3627,9.5758,170.5100,2.1958,28.3265,-10.6474,-6.8953
331,image-000331.png,Raytrace,SIE/-9.638328886482928/6.954589421933171/13.513299205170735/0.23178746414460144/119.80414117357971;SIE/7.152393557518877/5.773677168879843/53.293352814830726/0.1936887544871743/104.4470359771025,SersicSphere,35.8677,87.2511,40.6831,1.7787,118.5549,3.7692,24.1849,1.7202,35.8265
332,image-000332.png,Raytrace,SIE/-2.0895173228166546/2.8029640235032103/10.243902019185722/0.6235247258786888/2.5821489793581387;SIE/60.10531857288972/-36.0017866422983/72.16689295902333/0.21564418992848502/45.284821661429,SersicSphere,1.4639,8.7840,30.0327,18.0433,113.3304,4.1201,53.3682,1.4467,0.2236
333,image-000333.png,Raytrace,SIE/0.43577766472002544/-4.980479783841511/7.36804371884149/0.3842491600064126/38.674648174180355;SIE/-1.192013944206689/-2.903347172104048/53.74595811136954/0.26308052792289277/26.647050488669954,SersicSphere,23.2437,44.8895,13.1308,12.2187,141.1529,1.0963,29.0573,16.4675,16.4041
334,image-000334.png,Raytrace,SIE/29.596701522256463/-6.748174775170077/30.291006751201976/0.8545172387115886/58.982036105620864;SIE/0.3476704680897643/1.1083913320004888/4.51909459109299/0.887597851075283/138.190517669118,SersicSphere,7.9734,99.1858,36.1006,14.2806,147.2431,1.2604,27.8495,-1.2728,7.8711
335,image-000335.png,Raytrace,SIE/1.7489831531746818/44.193956906514714/71.16188869804913/0.20546135610269467/177.33316510621663;SIE/-14.281217726640117/8.41644904083746/41.08660499727402/0.8197023917367268/123.4175792260451,SersicSphere,8.9739,325.3991,49.3537,16.7265,66.9155,1.8153,43.8871,7.3867,-5.0959
336,image-000336.png,Raytrace,SIE/-6.107661391743705/-14.10536810560925/35.32511151345855/0.2758168274910874/141.08617047353792;SIE/52.35380359069276/25.46078141400147/56.01271032118842/0.702875093726855/121.79514706529915,SersicSphere,63.7591,341.4697,26.9146,19.6490,92.3134,3.6191,72.9092,60.4536,-20.2630
337,image-000337.png,Raytrace,SIE/0.6774849967271617/-3.846367400330197/4.543103462657414/0.6959663167947905/6.899810466203721;SIE/-14.143854565908681/0.7890707080305603/57.51366461223182/0.696031691491932/148.55901286276136,SersicSphere,40.9439,292.9329,9.7215,33.4422,150.9132,1.2603,30.0966,15.9539,-37.7078
338,image-000338.png,Raytrace,SIE/12.179007828075742/-7.2139691132656525/34.75820258120526/0.5452892784469998/153.06581921557273;SIE/-19.845585729102137/9.169229367151939/25.677140787661585/0.41473607979755533/49.024064973558716,SersicSphere,19.4444,257.1438,37.7797,11.3675,33.5275,3.2129,69.9491,-4.3265,-18.9570
339,image-000339.png,Raytrace,SIE/70.03917098710288/-26.168447710021553/68.11491006314415/0.71275935437912/17.10079015064477;SIE/7.3799078141507355/8.746755775848435/25.868363889865957/0.6897528902982651/26.40683114215443,SersicSphere,46.1261,73.1280,44.8381,12.9466,0.9533,3.3635,24.2106,13.3874,44.1406
340,image-000340.png,Raytrace,SIE/-59.24416755552338/-6.806747181462505/70.08784510696958/0.6406307700903595/140.18485803917483;SIE/-16.669333090969733/12.16068949808146/24.362353515442035/0.343061129258425/66.52826230838134,SersicSphere,1.2225,305.0899,9.3536,19.6691,73.3502,4.2884,29.3137,0.7028,-1.0003
341,image-000341.png,Raytrace,SIE/-25.708508403498968/-6.729550485557094/46.901382945152385/0.11397994055074818/93.21769368232788;SIE/-13.942129603106217/40.44907754633829/50.03455576350436/0.6091224692592225/109.23644201124631,SersicSphere,62.6500,318.1412,28.7919,19.6001,157.8762,3.7194,54.3895,46.6612,-41.8062
342,image-000342.png,Raytrace,SIE/17.21369977990407/-69.19307346470748/66.17310321485465/0.12657442021227336/9.745267687639847;SIE/32.47199168265249/-73.28332757558151/73.88146671869875/0.2056610961362722/152.84827987419328,SersicSphere,83.8347,282.6655,8.6058,2.6634,79.3395,4.4840,55.6648,18.3815,-81.7947
343,image-000343.png,Raytrace,SIE/2.7380602192592955/1.4981424568171342/6.264017127458324/0.27645330720638905/46.492072598921915;SIE/20.57673932423702/33.3702974223718/51.968616504863306/0.8123084679350944/9.964131151196172,SersicSphere,36.5539,353.6329,45.4144,34.2450,30.1065,2.3104,79.4519,36.3284,-4.0537
344,image-000344.png,Raytrace,SIE/-12.651067997238323/-8.441237528432067/64.789035761821/0.8426817144051452/174.70643412740293;SIE/-1.3457815683555376/17.45216671128079/46.09483501261908/0.4724394073166731/102.46315705170905,SersicSphere,55.3431,48.0219,20.5546,20.8512,13.9080,2.6644,77.7119,37.0160,41.1421
345,image-000345.png,Raytrace,SIE/-4.873218022231973/-16.92436012464445/47.706526767974815/0.42679831251548095/102.1790426691308;SIE/5.737277166584029/15.844759154084578/27.48231137262675/0.359343911289144/138.05807549313482,SersicSphere,31.9701,269.5300,8.6714,34.2925,161.5774,2.6807,67.1622,-0.2623,-31.9691
346,image-000346.png,Raytrace,SIE/-28.338526644797348/-13.773075731755464/34.8790298467487/0.8358049979613583/100.35026244250689;SIE/28.088028499633268/8.01441826921523/33.18789542368339/0.8062953567121471/26.288737796007183,SersicSphere,2.4965,156.9065,14.9383,17.8752,72.9952,3.4938,58.8611,-2.2965,0.9792
347,image-000347.png,Raytrace,SIE/10.808541012725374/5.40075552817323/13.63123153744312/0.7707789700705038/23.620367108610335;SIE/-7.045239423351281/5.761924465829518/45.922565299251346/0.5329973406353838/88.9650782169178,SersicSphere,28.0122,4.2662,6.4956,16.5142,60.8413,4.0800,61.8903,27.9346,2.0838
348,image-000348.png,Raytrace,SIE/-3.330586969406892/6.701270828427564/37.760586267423434/0.446347975883976/154.80551814726434;SIE/21.786275450760325/17.84175985153583/41.579528809780115/0.4704012883514572/85.70060785889788,SersicSphere,52.0897,304.9409,33.1044,1.7735,104.6956,3.3700,73.8719,29.8334,-42.7002
349,image-000349.png,Raytrace,SIE/3.5388946396457373/-6.756730696869215/55.6063444076089/0.22457371338943224/154.72385244441816;SIE/20.015636264187158/-6.781599039332431/48.57632984032119/0.3288826764078293/57.232732192753666,SersicSphere,13.1768,151.0958,8.4382,9.3356,65.3974,4.9093,70.9422,-11.5354,6.3690
350,image-000350.png,Raytrace,SIE/-25.30312604510029/15.765941562753264/65.67754396217646/0.32209273198434474/154.30244606916247;SIE/4.9801239159062/-5.720991536644372/7.466186606805977/0.37248169594598823/23.567376064299577,SersicSphere,18.2853,318.9994,25.0324,37.4183,30.2043,1.3516,20.6528,13.8000,-11.9964
351,image-000351.png,Raytrace,SIE/56.99037057943117/54.3512108279866/65.75617837312457/0.5338359789285231/34.44891296457246;SIE/-1.844181850797317/1.6514665702238631/27.6465787924178/0.6864007757857943/24.752212921515063,SersicSphere,39.3136,308.7703,25.7826,34.3980,4.3451,1.1693,77.6446,24.6182,-30.6514
352,image-000352.png,Raytrace,SIE/-8.875297317152258/5.906862175140827/46.625042083549324/0.4631588826767675/157.67058461585174;SIE/-8.729159788265486/-14.233275432234295/31.912324186227256/0.7354033312031211/84.76185287511645,SersicSphere,60.3505,359.2571,34.7037,12.3356,65.8017,3.3304,20.1662,60.3454,-0.7824
353,image-000353.png,Raytrace,SIE/43.13959451217406/-18.614182779628354/53.4514137665368/0.8545978300254377/63.221276419977414;SIE/17.37241243511939/35.06885755385349/63.48071157119711/0.8652376956765224/166.78776711073064,SersicSphere,56.9188,164.8898,17.2214,10.3022,106.1921,3.8647,22.4904,-54.9509,14.8374
354,image-000354.png,Raytrace,SIE/-1.4311805398642992/-0.27776073853801325/7.794087983643075/0.5843073086160815/66.58307629772668;SIE/-34.31516673438592/15.331342612581544/45.6338810979587/0.20439578308285686/47.25820235357882,SersicSphere,3.0781,251.9444,17.0511,30.5586,13.1373,2.9460,37.7282,-0.9540,-2.9265
355,image-000355.png,Raytrace,SIE/-4.713139838839238/-49.18577375786529/69.08100010258222/0.27773146467768567/0.4977247817013142;SIE/-1.3726987742120675/8.948018501082686/48.432338240402764/0.3566254168319066/44.43325161407136,SersicSphere,16.5024,249.2964,26.3975,12.4215,116.2064,4.6417,37.9141,-5.8341,-15.4367
356,image-000356.png,Raytrace,SIE/2.8326236213464764/-1.933276627896094/7.586835216761988/0.4348482301822264/32.01382115230658;SIE/-0.7257070213876484/4.498797867851874/43.604331299784164/0.20505000408509277/40.88975134806142,SersicSphere,2.0691,338.7240,26.9515,30.7119,65.1811,2.1011,60.8247,1.9281,-0.7508
357,image-000357.png,Raytrace,SIE/12.692256204390544/60.265318831020465/67.11227664569007/0.8574423000514135/72.53385769367448;SIE/-1.140051848623639/2.038513468195937/23.443453235079133/0.5262368492634629/42.77357627571966,SersicSphere,28.7876,335.1709,23.2202,20.1345,91.2158,1.5924,21.3795,26.1266,-12.0883
358,image-000358.png,Raytrace,SIE/-7.321635061133233/-31.660561384050578/36.00119384877709/0.7018931230343844/89.25842048931972;SIE/-19.674020760844897/-19.536338835153764/39.64674331532531/0.5068403510574473/106.91663314076732,SersicSphere,27.6398,179.2625,7.4278,12.4593,53.9073,1.8669,73.5897,-27.6375,0.3558
359,image-000359.png,Raytrace,SIE/-15.958847079626796/-4.5895944278011/74.68736006000599/0.6184627090301109/90.06855585125616;SIE/7.898611811866013/-13.705843992930225/40.9698836303604/0.5400343186208996/124.30237803220938,SersicSphere,63.1296,278.8503,28.0632,23.2469,4.7968,4.0979,56.0546,9.7127,-62.3779
360,image-000360.png,Raytrace,SIE/-11.14445125785236/16.561773719753756/35.41610197194581/0.2085322273315119/85.43704481398103;SIE/4.430761627865081/-0.22002357164398684/10.539761647330762/0.3602669799945969/86.68810427027458,SersicSphere,35.5316,34.0415,27.8861,32.6294,138.2881,4.5379,54.6667,29.4426,19.8904
361,image-000361.png,Raytrace,SIE/-20.123795391448404/-40.68341398338328/49.17681856649165/0.1323807674450862/60.142024788787204;SIE/9.437236413338333/9.046423632248294/20.17845422945985/0.7300360684172512/65.50742196879482,SersicSphere,24.4692,180.6237,9.4841,39.5734,47.4695,3.7789,40.2284,-24.4678,-0.2663
362,image-000362.png,Raytrace,SIE/2.106606872171981/20.584791459306295/48.666019392789266/0.17998536204460003/170.4185969136846;SIE/-53.62052728673636/-17.673941632481885/51.98699348902784/0.4430489128181848/26.05903505782016,SersicSphere,61.1851,239.2187,43.6163,14.8496,45.9647,4.4201,38.2564,-31.3123,-52.5658
363,image-000363.png,Raytrace,SIE/-0.16854179759959298/10.163086114397627/11.187426715422259/0.5303654677224758/44.77137702267836;SIE/-22.989756025202624/41.533796279082566/56.71162913137801/0.594664246233334/63.009961051849174,SersicSphere,8.8674,142.7920,15.6891,36.8838,0.6792,2.7273,58.5446,-7.0624,5.3622
364,image-000364.png,Raytrace,SIE/6.2257595273203545/-0.7348135119253076/34.19738314679692/0.38716349836056385/122.250635442323;SIE/-0.6952311097518837/0.07734689574913468/3.848163887517245/0.7898550329142408/141.73023003455503,SersicSphere,8.0824,203.2277,36.1746,7.7896,178.9742,2.4862,51.7416,-7.4273,-3.1876
365,image-000365.png,Raytrace,SIE/1.2215973457301659/-0.45277909840034425/39.00128365378827/0.48642869768370567/155.0324681007694;SIE/-21.171942624425835/-7.256233328641217/45.925223478321705/0.10028218079553888/19.650560675636733,SersicSphere,36.7303,185.0826,19.8193,24.2121,110.4975,2.3556,50.0481,-36.5859,-3.2540
366,image-000366.png,Raytrace,SIE/-2.7745628314799267/-30.669436047706622/56.74701917596827/0.4722124313560969/139.3490032893913;SIE/37.7521103824559/-8.30341190528125/52.250648014321186/0.4031620339561841/170.55997540131926,SersicSphere,25.5074,189.0402,37.6646,1.3455,2.9595,1.6002,20.2931,-25.1906,-4.0079
367,image-000367.png,Raytrace,SIE/10.825026646616832/-9.107250438690185/62.079131353188345/0.1165672584725706/64.99678417001182;SIE/22.12860103186465/6.404688410044736/41.7994763300841/0.5303797150408841/11.393285953254972,SersicSphere,37.0226,32.6019,13.2053,39.9106,113.8142,3.0607,27.0241,31.1891,19.9477
368,image-000368.png,Raytrace,SIE/82.18659764209153/0.01204917666864294/74.1704093639982/0.1068744483729569/139.97804778197073;SIE/-4.362445839294614/-16.821009888469774/24.439916390511375/0.26009392972920936/168.20446890570616,SersicSphere,49.6862,167.1919,20.6665,39.9668,10.1020,3.3346,59.6527,-48.4499,11.0148
369,image-000369.png,Raytrace,SIE/-17.00396416525492/47.70960687046414/46.66311191253968/0.3998613825418277/173.31685937097978;SIE/12.118310177107489/-13.681789020337055/21.994243238065557/0.704218523198941/167.46917826934964,SersicSphere,6.5291,65.1044,20.4153,4.6729,134.7197,1.7627,79.6579,2.7485,5.9224
370,image-000370.png,Raytrace,SIE/15.9701384826504/71.48818057864177/68.12352550227467/0.2514843997197632/10.198184452879833;SIE/37.646628785820816/8.757215701332138/33.80573010508941/0.7778539014942251/131.7555767091851,SersicSphere,35.9540,303.9560,41.8429,25.8373,88.1109,3.7586,49.7104,20.0823,-29.8226
371,image-000371.png,Raytrace,SIE/2.733308136052618/-5.207441517254877/64.77879493691407/0.3821404381895366/19.681457218328894;SIE/39.41014107910772/-42.259558116343456/48.440257702248644/0.8841739499179793/167.9255135948181,SersicSphere,86.3440,102.4232,37.9987,15.8879,138.7627,2.8157,37.1738,-18.5752,84.3222
372,image-000372.png,Raytrace,SIE/5.092061519233999/-6.156607178017318/12.660665227765065/0.10585474980193316/121.9936349036823;SIE/-6.020327059932753/-4.534005061358525/20.222010106091325/0.4961931232880339/42.429775740844086,SersicSphere,11.9892,340.7161,47.7171,32.5738,102.2808,4.4659,38.0391,11.3165,-3.9594
373,image-000373.png,Raytrace,SIE/-3.1998649886793857/2.6360002768850817/23.9508984404638/0.8020300414893862/34.96266775134099;SIE/0.022001187719705356/-0.12419595681121146/13.848374882115067/0.11493306897997552/67.02738949039764,SersicSphere,9.5839,25.4838,40.3629,34.1628,145.4283,1.6938,64.7754,8.6514,4.1235
374,image-000374.png,Raytrace,SIE/9.008980262291715/18.207515309782025/28.291197114052363/0.589065189439172/58.10105080911791;SIE/7.829980160441799/20.000003099834544/22.96345201393357/0.2812486768337406/121.39565767233493,SersicSphere,19.8322,163.0858,38.5487,16.5876,126.9832,3.2213,77.5139,-18.9743,5.7700
375,image-000375.png,Raytrace,SIE/4.985954327271474/2.4105082826626902/31.832535215349914/0.19346283209303605/91.37596689654013;SIE/0.40936071645011507/3.181858529836773/19.29255563349329/0.2796068465508129/32.93508398993542,SersicSphere,45.8276,28.3662,6.1128,29.2686,74.1542,2.9516,44.9541,40.3251,21.7729
376,image-000376.png,Raytrace,SIE/-7.187415492756883/-2.2709720761251098/17.639614599034893/0.3741052097446147/61.574383603021936;SIE/11.303833578400804/9.1765116802984/26.01751281548374/0.8569083708415198/14.956136527568628,SersicSphere,8.5567,356.9545,49.5993,15.8290,137.8660,4.3037,56.3830,8.5447,-0.4546
377,image-000377.png,Raytrace,SIE/2.6298834051339623/-2.4481030173996294/52.84448638820162/0.19981633721798195/132.8709825950769;SIE/3.1846216284331104/24.867695566321466/44.63436791946555/0.7040716989406477/164.43332726840003,SersicSphere,7.9607,214.3567,31.8833,17.9968,39.3798,4.6494,43.6337,-6.5719,-4.4925
378,image-000378.png,Raytrace,SIE/4.1413875843231605/2.9265767586469242/35.36828537759013/0.4649449791344811/113.24097186194705;SIE/23.790089390510953/30.853421978061295/57.03564532019004/0.3404517069758464/66.00852292873451,SersicSphere,30.4133,44.4962,46.8722,1.2792,85.8152,1.3910,45.5005,21.6937,21.3155
379,image-000379.png,Raytrace,SIE/-18.32713302619621/-15.267764989445329/44.83059152493903/0.15603900416644728/78.3665917599524;SIE/0.17499972374456713/-5.86786039210488/63.15587370863463/0.5596247302559005/14.757580981246306,SersicSphere,75.6841,126.9930,24.5876,38.6609,64.1482,4.9071,66.1000,-45.5404,60.4496
380,image-000380.png,Raytrace,SIE/12.932039744075716/-4.475469676278742/28.73997212261819/0.569530613607919/30.534570889256763;SIE/3.5451877327559504/-1.405914062154778/14.207028614466626/0.28615792261410294/107.15946158770242,SersicSphere,33.0895,26.1331,17.4229,8.2289,85.8422,2.0910,25.5878,29.7068,14.5745
381,image-000381.png,Raytrace,SIE/4.053245804077729/-0.9917016246506911/15.484537002884474/0.8116951772359364/136.2711342893648;SIE/-0.8114861649362014/-0.8235807643043009/15.892137094691597/0.7307357767349225/91.26815387443085,SersicSphere,5.4049,281.1148,49.8334,8.5394,163.1895,1.5410,69.4482,1.0419,-5.3035
382,image-000382.png,Raytrace,SIE/0.27226976271172826/0.8763045339720276/9.73668681527369/0.8910749286909793/102.27149359474524;SIE/-33.84540566374271/-23.809121767102656/67.88048892877075/0.2672400681234123/33.92948465000346,SersicSphere,67.6761,314.2417,20.7788,24.4580,9.5890,1.5303,34.5693,47.2167,-48.4834
383,image-000383.png,Raytrace,SIE/10.527623131014431/-19.033963573372418/44.176171772389864/0.868900871998942/28.304213757027092;SIE/1.5799480934868038/1.5985188797137746/9.915692949035682/0.7765983422229897/15.690302698101195,SersicSphere,32.1322,26.5738,34.9934,38.2085,128.1441,2.8483,20.8721,28.7377,14.3744
384,image-000384.png,Raytrace,SIE/-1.9226097849393773/1.521278610240443/9.5505200189243/0.2200281912993896/148.41952015289428;SIE/-58.48914645338678/-36.90229819756572/73.67561761972208/0.7097724625901857/147.2880811845991,SersicSphere,55.9408,244.1238,35.7651,32.8636,17.5004,1.8936,71.2098,-24.4141,-50.3321
385,image-000385.png,Raytrace,SIE/10.27531240229434/9.024101269900692/38.67484066671667/0.7028325416826644/174.88477006105285;SIE/26.583544669969655/25.52089332434659/45.99675308004387/0.2865158165636784/167.28923978415224,SersicSphere,84.3494,166.2330,34.7941,7.4153,60.5188,2.9623,33.7025,-81.9261,20.0730
386,image-000386.png,Raytrace,SIE/34.21463942812382/38.82073818186823/55.047065242536334/0.2388394871647086/67.49752021384602;SIE/39.18086225516866/-21.042331144826235/47.49523769950798/0.5298872557456792/24.465051273693934,SersicSphere,28.8717,153.9797,47.6116,10.9030,95.1694,3.4078,42.7277,-25.9452,12.6657
387,image-000387.png,Raytrace,SIE/-1.345750817466781/-1.636651925819089/15.177002760946685/0.5708410499188322/51.84842150602674;SIE/21.31653281771591/12.725942285812058/55.789024528367776/0.39367022695042087/49.659995920179654,SersicSphere,12.6393,246.1621,33.6764,15.4722,91.6078,4.4242,74.6751,-5.1082,-11.5611
388,image-000388.png,Raytrace,SIE/30.09335337052169/2.598452265135482/28.75728817915123/0.4646685614839984/155.3137098979813;SIE/40.5900732173984/-70.76076068162628/71.43774010497366/0.209620263011705/103.63426744929298,SersicSphere,111.1256,58.8459,41.9858,23.9720,20.8198,1.4899,34.7953,57.4900,95.0989
389,image-000389.png,Raytrace,SIE/81.53330510776074/1.7568754891471015/73.77901915719026/0.5710438537268198/72.93197850001481;SIE/1.9841722234111827/-1.7187792259157253/4.164275363782991/0.2302398791700826/84.8790581629497,SersicSphere,66.7073,247.0473,30.9829,9.7789,166.2821,2.8989,20.5155,-26.0139,-61.4259
390,image-000390.png,Raytrace,SIE/-1.1455273180618941/-18.181821744543512/51.14747345215971/0.26977626194543536/30.53032151684126;SIE/-21.253881886244923/15.574939375332006/60.76214154160017/0.42248911641921605/64.60874836413213,SersicSphere,16.0509,232.2787,49.7280,30.0093,52.7761,2.4358,24.9132,-9.8203,-12.6962
391,image-000391.png,Raytrace,SIE/5.225211984864316/-1.7867598232211697/4.68674026139638/0.8802934180207274/112.48304961915304;SIE/-47.88033133996185/14.557228547899747/45.84643151221943/0.26062300898292945/135.72797464295022,SersicSphere,20.0744,168.0193,28.3583,9.3609,63.7035,2.7647,35.0393,-19.6371,4.1671
392,image-000392.png,Raytrace,SIE/13.122597221225261/-19.09263880277126/32.79083454708508/0.3475909357093343/121.53585521023994;SIE/-15.318368524483072/13.21934463841511/34.92293390387519/0.32675693097235414/131.09562783340184,SersicSphere,1.0896,172.5732,32.6907,22.9761,171.9246,2.5833,78.6673,-1.0804,0.1408
393,image-000393.png,Raytrace,SIE/-6.4513566554692785/-54.084564169645866/56.3328533325043/0.3218685773161456/117.77888151508131;SIE/-1.0356259809542947/0.6540195856154551/14.082922242558428/0.7655998724766099/77.76199345962668,SersicSphere,67.1514,84.5487,33.9170,3.0418,76.9488,3.8995,45.6482,6.3794,66.8477
394,image-000394.png,Raytrace,SIE/-31.31945470216982/-0.7062078194539408/33.97511623212886/0.6101745833729919/155.921790954929;SIE/-5.995118250145228/48.74676319716662/58.029606143783084/0.8326612884380754/126.26835674646058,SersicSphere,47.5197,103.0818,18.7116,39.0960,149.1275,1.7607,53.6183,-10.7557,46.2865
395,image-000395.png,Raytrace,SIE/-3.2161829962863693/1.263424216202856/18.427373784177373/0.4464975645984687/130.88188858546138;SIE/-20.637157146019803/-10.190293959908281/44.84608616437287/0.5655754910408269/137.3787160197089,SersicSphere,50.8147,83.7080,16.2088,39.1013,171.0028,3.2206,64.7796,5.5690,50.5086
396,image-000396.png,Raytrace,SIE/-17.59489821906178/5.311392577755424/53.63413629180715/0.8834141576479528/61.317477461466424;SIE/5.2380669958081505/-10.342014962849522/68.33479791679609/0.2137391081735765/161.26569339172565,SersicSphere,28.1977,59.8156,5.3313,10.3030,88.8022,2.0800,59.1655,14.1774,24.3744
397,image-000397.png,Raytrace,SIE/0.9516345105551979/-18.346136287552003/39.750064354162376/0.43598497630340305/6.417166960957392;SIE/2.353534132661199/-1.7444056458495565/45.730223270165965/0.29537556948811555/132.34225698838637,SersicSphere,23.3521,96.6268,13.7777,37.7232,107.1077,3.6104,30.1531,-2.6949,23.1960
398,image-000398.png,Raytrace,SIE/14.272834274443477/5.687183710688523/40.35087153581711/0.4954849701426607/53.67677797836717;SIE/35.02234960959385/-6.318252642286/31.45221336358563/0.8391895363089193/170.06019008059562,SersicSphere,74.0971,36.8128,32.3759,32.3608,175.7691,4.8965,67.4416,59.3220,44.3992
399,image-000399.png,Raytrace,SIE/0.023453722982347776/-3.1723384253665747/15.573813140317897/0.20850218579756785/140.95340700306485;SIE/4.664181931008881/-7.239454386593948/17.119049401177367/0.6355659499270169/156.4256836859666,SersicSphere,5.7713,164.2761,49.0214,9.2527,76.0121,2.3804,20.2545,-5.5554,1.5640
