index,filename,model,cluster,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
11096,image-011096.png,Raytrace,SIE/15.844044500333238/-13.760638035984478/28.942921258487097/0.8132355617236277/71.12169033696165;SIE/-19.988710673943167/-4.487872721413419/39.21937888734831/0.6782153152483982/135.39689688130022,SersicSphere,45.1417,2.3157,2.9555,11.6745,126.6280,4.0748,57.5674,33.1851,-30.6027
11097,image-011097.png,Raytrace,SIE/-0.2257761324312985/0.6394699945292499/37.22365658788067/0.8091638086184553/68.47957674817529;SIE/-10.19679983227583/31.44559933922882/40.78686651606929/0.4397058032693981/112.32376217733149,SersicSphere,109.7489,2.0935,2.4586,19.7441,158.0509,4.3557,82.0047,95.0918,-54.7940
11098,image-011098.png,Raytrace,SIE/3.249138347854247/26.517220903285068/26.718876339194612/0.763684699035068/88.60993639866744;SIE/23.578312676231544/38.97378511291822/51.917120220622216/0.6846238767043024/44.90222239154322,SersicSphere,108.1451,2.1882,1.9102,18.2128,171.4893,2.1374,62.8872,88.1779,-62.6101
11099,image-011099.png,Raytrace,SIE/9.505162085495375/1.6499613892897764/23.940154542310655/0.8251061254021177/148.4949005621485;SIE/19.43646346380057/2.1494966140950496/34.555134534491316/0.294640101788241/100.56490968785555,SersicSphere,122.0095,-2.2009,3.1767,5.4864,145.0902,4.2338,48.5510,-98.5761,-71.8961
11100,image-011100.png,Raytrace,SIE/11.52099627018486/15.621117825957906/38.87317613841407/0.15370845946400388/7.945916506255779;SIE/-22.002748751414007/-19.17156745792298/60.23855982626945/0.5119310145834107/2.765187209939579,SersicSphere,27.1317,2.7429,1.1197,28.9222,99.8073,3.3730,69.9912,10.5328,-25.0037
11101,image-011101.png,Raytrace,SIE/2.5010710395813285/-5.064052198304486/74.91506358786947/0.8112387249063611/32.32203667223329;SIE/1.309174448568282/28.132837127605512/35.84438384356852/0.1289601510637014/36.43312362599421,SersicSphere,124.3727,2.3490,3.1202,38.9917,166.0656,1.1776,41.1435,88.5722,-87.3129
11102,image-011102.png,Raytrace,SIE/-22.175393187004104/-63.37049047636267/68.72502657363711/0.2899305173454792/59.72707679995022;SIE/21.466565622768766/2.9480619188912622/52.92389807622037/0.724923825580501/120.63064782397743,SersicSphere,102.2375,0.2819,3.3199,15.3019,21.3650,2.9489,80.6324,28.4361,98.2033
11103,image-011103.png,Raytrace,SIE/-5.50898138341104/-19.242529331583402/21.036316371224636/0.1346793230799812/101.80204415648511;SIE/37.358866488320636/20.158814882034306/52.96188554372376/0.1605404631149434/138.122997182506,SersicSphere,108.1944,0.4431,2.0562,30.2500,108.8854,4.3730,60.9912,46.3866,97.7462
11104,image-011104.png,Raytrace,SIE/53.54859598465587/-19.897162405485858/65.25010857482653/0.6040421572760385/10.80362251488413;SIE/-21.401445793516274/-12.762797848796295/30.32085838340224/0.12074540012023488/148.50562248626377,SersicSphere,91.3110,-1.8182,3.3213,34.1124,146.3295,1.9332,26.1313,-88.5306,-22.3614
11105,image-011105.png,Raytrace,SIE/1.4725912660089722/3.475437526712991/63.54364240508127/0.49654313358850644/160.48383652264735;SIE/-4.370869868179802/-9.207538251078422/69.75889361803146/0.7795070527150054/62.517137120775985,SersicSphere,115.0732,0.6531,2.4777,5.3668,76.6320,3.8134,69.4792,69.9247,91.3913
11106,image-011106.png,Raytrace,SIE/-31.207690473013148/-45.4238896898303/63.814023732155924/0.7609485421618973/106.28603183070337;SIE/-61.200413224232946/-36.812977104745116/67.15634747994963/0.12320141880544613/80.23018784086685,SersicSphere,33.3370,0.2586,1.1852,25.8224,168.3386,2.4479,87.2305,8.5267,32.2281
11107,image-011107.png,Raytrace,SIE/-14.436979135550056/3.4425081912606292/60.20850180938752/0.5680696328239396/179.65281760488563;SIE/-0.7705616311166384/0.5624812983330773/72.55235443745616/0.1014919692707652/110.58732409132507,SersicSphere,53.3062,0.5183,1.8363,7.6929,134.6934,3.2420,80.3777,26.4075,46.3055
11108,image-011108.png,Raytrace,SIE/-30.338052727787062/76.4457738959363/71.88218973778007/0.6296961834677899/11.509459145106932;SIE/11.477064860962553/-56.033878401648124/54.53055340616245/0.5243780888659133/159.5447896307834,SersicSphere,17.9707,0.5835,2.0197,38.7316,106.0208,1.0079,70.5011,9.9015,14.9968
11109,image-011109.png,Raytrace,SIE/-13.526122015969428/21.360240283027743/69.50310045270737/0.7845257129593598/148.49555432075047;SIE/11.315821118713407/1.205785047200153/29.91594491076453/0.12231114495532198/78.8908055785716,SersicSphere,99.7464,-1.0221,1.0475,17.1164,1.8485,3.0757,72.9374,-85.1048,52.0242
11110,image-011110.png,Raytrace,SIE/-2.087761611325293/0.8055529634202754/43.22695290370065/0.7167819930921736/85.14217466940522;SIE/-1.834470423656671/3.9954799844281537/44.66592109040144/0.7635546945822644/4.201397875528348,SersicSphere,48.7458,0.4796,3.6770,28.5570,86.9606,1.3877,91.7538,22.4940,43.2455
11111,image-011111.png,Raytrace,SIE/0.5524344016998989/-0.34215890405605304/52.663099450591766/0.8548556028119448/74.81213500407596;SIE/-2.434762598434957/-5.787717501838875/70.87682278122386/0.3362394643185487/140.29242719255197,SersicSphere,99.8239,-0.8226,1.8556,39.0606,89.6475,1.5270,26.6308,-73.1609,67.9140
11112,image-011112.png,Raytrace,SIE/3.2584676221406066/0.6535347511048986/26.465490521570132/0.8306546762338931/105.05386019295949;SIE/-31.998074519216647/-9.030484109897886/44.07626507803376/0.5984905048224082/73.06392523357151,SersicSphere,119.2215,2.5628,1.7457,3.4816,55.3411,3.4937,21.6218,65.2201,-99.8003
11113,image-011113.png,Raytrace,SIE/13.25031865450906/5.330856463288798/26.9001953232802/0.5707752833988179/98.44715987787099;SIE/5.630493174095286/-16.984817335763/23.00241590360847/0.7605096776623357/142.64124794682692,SersicSphere,98.0561,1.9639,3.7926,38.8249,28.0306,1.5256,24.9275,90.5774,-37.5597
11114,image-011114.png,Raytrace,SIE/-3.362332368056679/1.0358924709005766/38.043155178243765/0.8773136304801401/33.47526992433162;SIE/24.14616754644253/21.735365354825298/41.73496481761097/0.1985761346005277/166.29391501827752,SersicSphere,65.2958,-1.6411,2.0337,37.0186,134.2346,4.0539,78.8215,-65.1347,-4.5836
11115,image-011115.png,Raytrace,SIE/13.881108378345877/-7.141074254299685/38.430927090816326/0.5920976933477328/127.4561096823329;SIE/-30.886514545660756/34.538856193507876/44.24418351605892/0.31451135064781965/80.96285458509945,SersicSphere,78.5593,-1.3866,2.0471,1.3725,108.3928,4.6723,83.7034,-77.2307,14.3872
11116,image-011116.png,Raytrace,SIE/0.3321120850647079/-16.700183930527956/48.45083954416449/0.8132177939970602/65.28328992527805;SIE/7.802022645195215/8.250049405226964/25.03532171590341/0.5243266501451264/150.09630793253612,SersicSphere,100.1843,-1.4704,3.5584,33.6645,175.5081,4.4858,79.8627,-99.6797,10.0428
11117,image-011117.png,Raytrace,SIE/57.615734155025365/-8.262223340127193/61.62509897687363/0.8542967848304528/38.67849938871541;SIE/-32.80275574449665/27.522475495381737/49.76546501715208/0.31821480931088053/15.196801645605868,SersicSphere,79.1756,1.5077,3.2563,6.7234,84.5880,2.4197,82.6627,79.0182,4.9902
11118,image-011118.png,Raytrace,SIE/-4.561718994083797/0.24701765280781066/61.29302144745294/0.11536128878202696/71.19154180214343;SIE/-29.44787463797399/-11.40069182183115/72.2326633742243/0.7321167811426823/141.5702997791312,SersicSphere,80.7447,0.0366,2.0555,25.5826,34.4804,1.1937,47.0880,2.9541,80.6906
11119,image-011119.png,Raytrace,SIE/-3.490657747706261/5.4884066398153175/43.20860868776976/0.7032037510200756/125.67973646537385;SIE/-19.316982345342485/36.03360177931285/70.15448163995248/0.2759421215248472/39.253617370482075,SersicSphere,51.3438,-2.8837,2.9009,30.9364,0.0076,2.3312,42.4664,-13.0968,-49.6454
11120,image-011120.png,Raytrace,SIE/50.2680012555272/-14.668997168862614/67.38840541394791/0.2327447006672193/158.06528712065412;SIE/8.03209416925622/-36.41962382103799/38.19486049874436/0.4407005564998231/21.057355985548757,SersicSphere,76.6259,-1.4207,3.8725,14.2240,108.2169,1.8215,97.2726,-75.7646,11.4567
11121,image-011121.png,Raytrace,SIE/13.715705719450963/-2.5349159924655424/42.15535429724842/0.40746266828034783/108.26891699234035;SIE/-16.56304743490645/-46.25395782070419/59.16655462653447/0.7721457393272679/17.22523327586532,SersicSphere,104.3283,0.7085,2.8026,23.1878,158.1116,3.1141,56.7278,67.8838,79.2223
11122,image-011122.png,Raytrace,SIE/2.8509029856276387/1.3049872125089672/28.172877185284435/0.3833567148253646/111.65801204397472;SIE/-6.732420923904372/24.63413696689422/73.63387973172763/0.46172545978537394/116.01728052027977,SersicSphere,103.7620,0.8011,3.9140,26.3671,61.3496,2.7140,39.7712,74.5122,72.2114
11123,image-011123.png,Raytrace,SIE/-16.355246834645893/-6.176943686720851/71.36039857109837/0.620968529155274/125.05469919029939;SIE/-19.73999577860141/-18.72420015230902/30.704997752100525/0.3559596061390782/120.70128753353669,SersicSphere,66.8518,-0.4558,2.6284,30.0813,141.3988,1.9955,91.5222,-29.4286,60.0260
11124,image-011124.png,Raytrace,SIE/-9.905234656073041/-0.6508476469808941/28.388602616395076/0.45727561024225094/152.93400099230863;SIE/-7.891060986287532/-11.15307901527273/32.77010319872881/0.43138357283174034/27.159089054693585,SersicSphere,65.6199,2.1825,3.1779,1.4392,13.3478,3.7246,77.5802,53.7227,-37.6808
11125,image-011125.png,Raytrace,SIE/-42.336655432994846/-41.84296379847621/69.35318516978748/0.8385681248491317/88.95881413154821;SIE/-6.133510326844566/22.343799394547993/40.39516349612626/0.7748275407337194/1.05241523525194,SersicSphere,47.6065,2.3124,2.8931,11.0512,155.4990,3.1043,46.6636,35.1040,-32.1572
11126,image-011126.png,Raytrace,SIE/28.150672946258474/8.977637207947621/49.59360543467668/0.3979305848010247/32.371513275172866;SIE/13.511160657004288/-29.354006268356212/35.94386209148554/0.1250745839931871/113.5290841727159,SersicSphere,21.6174,-0.6122,2.5758,7.6807,62.2721,2.4198,82.9768,-12.4223,17.6917
11127,image-011127.png,Raytrace,SIE/11.167096109593146/10.80232364431599/45.91030423116122/0.3117579720351145/85.56669793010163;SIE/46.11774080718017/6.855715283867404/66.7771513719953/0.5673495942551544/63.17146505850954,SersicSphere,78.1646,2.6262,2.6613,30.6671,140.0889,3.2769,34.8792,38.5285,-68.0093
11128,image-011128.png,Raytrace,SIE/36.78620363647258/-26.828752431686265/59.11617071970069/0.527941271700021/26.34673150467365;SIE/1.7407673559486694/-24.160174630167905/58.55259513051588/0.4802301239189207/111.73596668804757,SersicSphere,100.8883,-2.0695,3.6677,28.0905,172.7493,4.0141,70.9482,-88.5995,-48.2554
11129,image-011129.png,Raytrace,SIE/54.65127017885946/-10.136937311198029/52.72756101034842/0.7474686339019279/94.70604444600927;SIE/-19.408184601458572/27.753846318430448/74.88695137420203/0.34058720556020133/36.207802439775435,SersicSphere,33.7028,0.7431,3.3008,24.3876,36.2348,2.3794,75.7734,22.8036,24.8168
11130,image-011130.png,Raytrace,SIE/12.558189237318516/-19.677445594648407/24.755943832962526/0.8608637336098619/65.36417611503545;SIE/18.489251216161744/-1.8075728757647298/23.6898859333416/0.6230622794652521/49.813607007184935,SersicSphere,101.5084,1.2152,1.9869,28.1270,64.3105,1.6948,96.9716,95.1590,35.3373
11131,image-011131.png,Raytrace,SIE/43.913763804531584/-28.058350100318044/48.69764656667961/0.44973777151830907/168.55094967605874;SIE/63.0573784965203/34.21119152212537/64.58291400144631/0.7561473421507879/79.04004185633762,SersicSphere,72.1604,-2.5211,2.1726,20.9926,170.3118,4.6730,46.4260,-41.9590,-58.7074
11132,image-011132.png,Raytrace,SIE/-24.380082161699598/17.888752854891038/30.769061182364695/0.7377069698289919/39.61991210620364;SIE/-39.672833294558565/-30.4103812213058/74.68192048568821/0.8259898150583496/24.854545726561096,SersicSphere,102.2257,-2.6540,1.2059,18.2407,59.9550,1.6987,25.4630,-47.8971,-90.3104
11133,image-011133.png,Raytrace,SIE/-7.1473254008663565/34.54596742561817/63.12493753158692/0.33491600080058004/96.99019481605512;SIE/4.00437926816708/5.239396495425486/36.637219809588615/0.8386667518902859/99.24456035900417,SersicSphere,119.0432,-2.1459,2.9144,24.9285,40.9592,4.5947,62.4816,-99.8929,-64.7511
11134,image-011134.png,Raytrace,SIE/2.784176776815923/-37.17509709337692/61.12812074599904/0.5542977026827678/11.095115216157618;SIE/-10.397051101050872/-32.89923793362223/60.11200644347357/0.8844563830944122/128.61487988760965,SersicSphere,80.3363,-2.6699,3.7659,7.2933,119.9713,1.3326,74.6343,-36.5021,-71.5648
11135,image-011135.png,Raytrace,SIE/22.108048591110972/1.801641767346192/66.84055123131941/0.16866075062234537/36.15236552409056;SIE/-3.2530406213679846/2.6788379470982915/39.76937787407904/0.540953270666887/95.4102102252519,SersicSphere,69.4000,-2.8558,2.4727,15.8493,80.9669,3.4876,77.0352,-19.5635,-66.5855
11136,image-011136.png,Raytrace,SIE/6.334287083045985/7.2281517770965324/20.808517535808292/0.5805517255038684/24.011707557203195;SIE/-8.49253027200087/12.71144373063238/35.87814756594098/0.7591357992921998/84.49351214715176,SersicSphere,93.9964,2.2637,1.6214,2.3748,164.0211,3.5822,34.7555,72.3219,-60.0406
11137,image-011137.png,Raytrace,SIE/13.915880647260435/-27.94146677810163/63.46889033323358/0.26370891328704393/162.89725271857023;SIE/-12.110458955857927/11.837154301831957/72.14718740783316/0.2546495079909706/122.38400102595816,SersicSphere,71.0183,2.0340,1.1837,35.9070,157.4736,4.3965,46.7499,63.5333,-31.7352
11138,image-011138.png,Raytrace,SIE/-2.7645563642992013/-11.648120793489326/59.14352873584347/0.3886124696232759/4.608210318612278;SIE/35.12354687025485/-11.041374755422845/39.70158317117891/0.3228639798404763/73.41527914748704,SersicSphere,55.7744,2.0622,3.8286,8.3197,77.4552,2.0296,49.4436,49.1739,-26.3195
11139,image-011139.png,Raytrace,SIE/-4.139738932828283/11.596372218912599/38.10958909905497/0.5692005935855285/72.95656754172035;SIE/6.853251800922638/-6.707019585122012/36.55338611535879/0.5896810941818781/134.43533860875857,SersicSphere,66.1058,-3.1221,1.7752,35.6139,0.7246,4.5524,59.9904,-1.2854,-66.0933
11140,image-011140.png,Raytrace,SIE/-42.0808999815082/-10.47304634033631/52.0121271408541/0.17448577803276183/96.88215982621584;SIE/-44.699257211774736/-16.662283410543576/46.75301766559291/0.8875467641348725/139.23894440942865,SersicSphere,111.1181,0.6034,3.0173,36.2564,168.4130,4.8488,92.8193,63.0550,91.4948
11141,image-011141.png,Raytrace,SIE/1.7944147102421897/-0.7376189637343974/24.619934921994215/0.13608270937167852/24.21395401726112;SIE/51.592168618389366/2.392561068454057/58.867910498458926/0.769007321189436/12.26204883201021,SersicSphere,77.1112,-2.0323,2.1880,38.7215,154.8374,3.6340,39.3012,-69.0432,-34.3391
11142,image-011142.png,Raytrace,SIE/-31.65614532458881/-10.261414243210915/43.350689662039194/0.2748028394701505/43.905653381547886;SIE/-1.6188872274456834/-21.598475009187993/25.56705477930462/0.7963924671871337/2.663482833549462,SersicSphere,64.8328,-2.4614,1.5040,8.3957,129.6932,3.0761,71.3380,-40.7755,-50.4048
11143,image-011143.png,Raytrace,SIE/-8.37071832186965/17.580126241182008/36.84624279541557/0.44210172008464355/174.70569442682586;SIE/5.069976963987186/-2.9911205649734547/34.64268627353495/0.5568317000318446/68.9086464624074,SersicSphere,86.2900,-2.6500,2.5743,1.2079,163.0892,2.7501,69.7648,-40.7316,-76.0716
11144,image-011144.png,Raytrace,SIE/-21.728162443414835/-9.366307391341667/53.06426050280336/0.7686208129725254/160.3752772007033;SIE/-22.344429464859058/-19.33995014662639/37.48315610249995/0.39355925374621814/26.60858391028334,SersicSphere,121.9743,-0.8759,1.0510,21.4274,15.6579,1.1482,75.3654,-93.6932,78.0981
11145,image-011145.png,Raytrace,SIE/1.015432387395277/23.26150012694273/29.664008408175786/0.44634394772321173/45.846276152395035;SIE/-0.44054603471234904/-0.21122094638037128/55.016601414429395/0.47966142815007895/116.83655839846416,SersicSphere,83.6925,-2.5718,3.6833,39.3641,172.5903,4.3368,82.8057,-45.1503,-70.4691
11146,image-011146.png,Raytrace,SIE/3.4520886350065947/18.943088615761553/31.628529086132282/0.8624032929770195/64.77473265058458;SIE/-33.42592644339156/2.136855275525636/65.75074950013402/0.5428408128014538/88.74890875400258,SersicSphere,77.3029,-3.1259,3.0997,16.8947,178.1174,2.9288,56.9518,-1.2156,-77.2933
11147,image-011147.png,Raytrace,SIE/-4.418887196298051/-7.373466147885382/62.16991614687408/0.3108454693422516/146.74671792316036;SIE/13.26201130298793/10.011979994401738/25.865015698264095/0.14232893986657855/107.00058381975641,SersicSphere,91.3908,-2.9152,1.2981,16.3604,39.8130,3.1048,56.0211,-20.5183,-89.0577
11148,image-011148.png,Raytrace,SIE/-1.6891364469655665/-33.11202871468152/29.25117106588483/0.275263754602889/178.20984179676842;SIE/22.05447056069712/-23.812346730886016/58.57994096537496/0.7941232783915548/11.875073774607042,SersicSphere,49.4724,-2.5496,3.6934,38.2641,116.3064,1.8862,53.3483,-27.6075,-41.0529
11149,image-011149.png,Raytrace,SIE/-14.730414129856541/-39.80267346370585/39.133968161090806/0.29953049250978064/100.39717297798643;SIE/18.317783394050874/32.894511984635294/36.44748172860546/0.3597564513904862/139.4612496049276,SersicSphere,19.9822,-0.6735,3.9085,37.7926,160.8944,3.7618,42.1484,-12.4627,15.6195
11150,image-011150.png,Raytrace,SIE/10.822466578446813/28.097098908807038/28.273122277164553/0.8930464862223125/95.22187931190534;SIE/0.7920187685664479/-1.5639006378639868/59.15370131092835/0.49370599413604965/110.28080618415468,SersicSphere,96.8991,-1.2768,3.3836,39.6766,48.4753,4.1304,36.9650,-92.7427,28.0756
11151,image-011151.png,Raytrace,SIE/-15.553812802271704/14.570750287735178/70.30815806595976/0.2503391755194111/10.653998023045133;SIE/-48.44018697116853/6.319340583808946/74.44696612739898/0.5146764044701351/169.27332317635702,SersicSphere,103.7028,1.2470,3.3637,11.5908,26.6388,4.4705,23.1616,98.3123,32.9995
11152,image-011152.png,Raytrace,SIE/-0.31956318489404584/-7.0050611368473135/70.37553925434176/0.700677071587004/44.414840580320806;SIE/-24.133090641214476/-23.66209447484765/70.6456550807986/0.8364838949334108/134.18379573381964,SersicSphere,31.7335,-2.1991,3.3809,30.7260,139.9425,2.7404,76.8448,-25.6734,-18.6520
11153,image-011153.png,Raytrace,SIE/-0.6448707820480153/-2.6383505991197755/25.044340473274016/0.2759420002014781/57.40537662588467;SIE/4.324624214413539/-3.6543028447916215/21.40925780208581/0.16956851746540264/154.5088652763725,SersicSphere,41.5496,-1.5852,3.9633,39.1087,100.1964,4.8749,55.8898,-41.5454,-0.5966
11154,image-011154.png,Raytrace,SIE/-17.773842468333854/-13.358511265545584/21.400062906392996/0.23483644707277096/166.43256471100665;SIE/-6.017616338572826/-19.417186961165285/32.75180408895267/0.4544639545588701/77.04133232087429,SersicSphere,67.4493,-2.9355,1.9984,12.5501,36.6491,4.5983,53.3296,-13.8034,-66.0218
11155,image-011155.png,Raytrace,SIE/-0.10622675974102684/-0.9149863726018156/41.758819561320564/0.46462033857006046/172.349632100946;SIE/36.62782874642145/15.217135221599936/64.87814193789755/0.47794111644532766/76.30418593229712,SersicSphere,28.0879,2.9382,2.4471,39.0124,78.5590,2.6771,86.6290,5.6739,-27.5089
11156,image-011156.png,Raytrace,SIE/20.147433260817603/15.647080511069236/30.06332391313193/0.6739140849607279/61.916566088697806;SIE/-35.285598689390476/0.7230493070117754/50.16211410358528/0.7003360401136912/72.03376753418507,SersicSphere,80.3165,-1.8023,1.0297,32.8850,42.1308,2.7779,81.3554,-78.1744,-18.4253
11157,image-011157.png,Raytrace,SIE/12.802628991109318/-27.364456412237857/53.38808168651848/0.3032804054904583/47.52640927012537;SIE/3.373897775367509/-13.20248569583916/35.84861547694952/0.44486982178593526/39.13836210769793,SersicSphere,34.8010,1.2646,1.6506,37.3963,14.6185,2.2396,47.7535,33.1824,10.4899
11158,image-011158.png,Raytrace,SIE/-4.177915963807553/5.589250147058238/20.137654400665184/0.7445060383642037/44.35880743771736;SIE/-2.5195934378084037/-4.19885160573036/25.21627840859494/0.6280461415446236/16.858674897440583,SersicSphere,57.9419,-2.0827,2.0856,13.9662,75.1118,2.2683,90.0888,-50.5137,-28.3836
11159,image-011159.png,Raytrace,SIE/26.139895403034497/7.408698257009126/63.24272229794723/0.5253753315847933/85.11728075067685;SIE/12.602271539749621/-9.93387019026337/43.661341051284495/0.5048993763842344/120.12190049067527,SersicSphere,80.1120,-0.2784,2.5010,17.0128,45.9760,2.1055,57.8408,-22.0165,77.0273
11160,image-011160.png,Raytrace,SIE/-50.67323009906615/12.201688095562918/72.37656259131954/0.44531057154137554/41.888363501742404;SIE/-69.81766887697134/-33.94188115118712/65.89313797026136/0.5129431435373973/94.11240700897154,SersicSphere,92.1901,-1.8237,2.3796,27.0424,40.5045,4.9500,32.0181,-89.2586,-23.0633
11161,image-011161.png,Raytrace,SIE/-1.2709417500689528/-45.7106408410362/54.529782432351794/0.17982888105871747/65.36529156222801;SIE/-27.585668545787954/-14.207873969658058/56.55735304715468/0.2633950132122618/178.11215572829653,SersicSphere,77.8325,-2.8620,2.4832,24.6802,6.9833,2.4691,86.5141,-21.4774,-74.8106
11162,image-011162.png,Raytrace,SIE/3.7424670451430706/-2.5805776410574315/64.20901038153421/0.22544766713373196/101.27978229846903;SIE/8.14087275219468/-2.723888003321007/70.67632350962853/0.260250848959533/149.51488096676673,SersicSphere,127.0769,0.7543,1.5389,11.5732,40.2645,2.0879,36.7588,87.0182,92.6087
11163,image-011163.png,Raytrace,SIE/3.6574087931574915/0.23518124255500844/67.0774900630019/0.6743038892035808/150.64984887650948;SIE/-9.113348500564703/-0.1366250255979161/45.41510815660334/0.49026367431945894/5.958469068051104,SersicSphere,69.6151,2.1418,3.7809,18.9027,168.2574,4.3779,22.7406,58.5703,-37.6268
11164,image-011164.png,Raytrace,SIE/4.848915339263665/-2.1468182600238133/26.702383910124787/0.8777944844348154/57.98375840643955;SIE/-20.915637500076226/-20.47570397430673/38.91155545485196/0.3803853822416582/129.6534029835717,SersicSphere,39.7088,1.9691,1.2517,33.3524,166.9442,3.1554,45.5781,36.6001,-15.4020
11165,image-011165.png,Raytrace,SIE/-0.28682065879960983/15.861829805422966/71.80168482294526/0.44626581804022947/69.92372104388939;SIE/30.72282955606516/-10.284320506176156/68.7584732349929/0.1490827129134643/35.04816047699025,SersicSphere,101.8369,0.5000,2.4001,2.9068,93.7607,1.2016,29.1637,48.8234,89.3702
11166,image-011166.png,Raytrace,SIE/24.30913909380233/-9.540850004095637/64.5665998324872/0.7660974994109367/134.07721572143674;SIE/3.7533205262442926/2.4517789546283053/42.429876639422986/0.7636736388994381/176.10412165166161,SersicSphere,63.7636,-1.7100,3.0175,32.5659,121.9076,4.3077,78.8565,-63.1468,-8.8473
11167,image-011167.png,Raytrace,SIE/-6.608833820510724/-47.03317843139092/58.14098306960422/0.8785865522769708/162.7401143332456;SIE/31.228049410644036/-20.457242479488958/62.19404770154475/0.7844607391737187/37.385504656048006,SersicSphere,95.5122,1.8151,3.9195,19.7767,160.8527,1.4388,93.9362,92.6762,-23.1017
11168,image-011168.png,Raytrace,SIE/-14.871933928224488/17.783184915580957/26.458522999380204/0.7900613566924253/89.09623054473474;SIE/24.39397169517645/0.1425278515378154/70.20260250439298/0.4784036628144174/15.520417473275065,SersicSphere,64.3604,-0.2133,1.3038,13.1536,149.3585,2.7854,66.0243,-13.6226,62.9022
11169,image-011169.png,Raytrace,SIE/24.63875530389897/36.00605051848459/42.45588910064224/0.5865006940153266/80.79534336602248;SIE/6.61873033834117/2.9103116830085147/22.2046610276585/0.7568061983810032/145.37429365913812,SersicSphere,36.3121,2.6663,2.0013,18.6375,117.5928,4.7267,33.0094,16.6159,-32.2874
11170,image-011170.png,Raytrace,SIE/-29.463178210348964/-28.384439167994234/54.148120270528615/0.32412681404286287/1.7843356811683386;SIE/1.1834663599935957/-5.039050872911342/37.93679187811329/0.4697224167548143/174.38621923073507,SersicSphere,107.4279,0.5252,3.9502,17.5169,147.2293,4.2404,48.0941,53.8605,92.9506
11171,image-011171.png,Raytrace,SIE/0.3740545588360281/16.589367340322116/35.330369504244686/0.7268054352230192/0.1937868945665122;SIE/-16.1196894761588/-14.022383904764908/20.370233000722266/0.41291988248858535/109.5125999135558,SersicSphere,46.9751,0.6940,1.7053,18.1314,14.5869,4.1627,76.9180,30.0473,36.1084
11172,image-011172.png,Raytrace,SIE/-9.652646043746113/-33.37766092362223/46.32810617977158/0.5348995896190266/19.227806670053674;SIE/11.400412621786385/3.1189501834630224/37.40177915555038/0.7329716481608314/20.554829671243688,SersicSphere,40.5925,0.9328,3.1378,28.2086,176.0656,3.6000,56.9285,32.6067,24.1775
11173,image-011173.png,Raytrace,SIE/-27.64643417099175/-5.647454746594013/65.20147598519159/0.3816942887759065/155.93167883685692;SIE/-9.490604777212422/-11.736703424034516/22.92004869248653/0.7898532069356031/114.53696072562195,SersicSphere,37.5145,2.0263,1.7068,12.1530,177.9298,2.0671,67.3986,33.6889,-16.5043
11174,image-011174.png,Raytrace,SIE/27.687201179032343/-18.650361239364948/46.62326873761515/0.35175903746568904/88.18846061116137;SIE/23.108034877021435/13.562257270843418/35.24816946244316/0.4709862536593462/15.473698687648344,SersicSphere,110.6161,0.6936,1.5631,1.9119,86.0080,1.8028,69.6016,70.7184,85.0578
11175,image-011175.png,Raytrace,SIE/-55.38052716852991/11.725866125435035/59.116270650773494/0.4063978151586056/143.15788106503572;SIE/-13.917288952329262/-68.03584470679938/70.20531361580441/0.7622613823777187/132.02520420139984,SersicSphere,94.4740,1.1630,1.1033,19.1980,80.3581,3.8023,33.3111,86.7261,37.4690
11176,image-011176.png,Raytrace,SIE/-47.616661241279225/-15.423776088661427/43.83290105116842/0.5058033831893383/145.57862740338595;SIE/27.912258848433716/70.45060211333059/73.61444989945079/0.30203699435593356/80.1093234814822,SersicSphere,28.4762,-2.4637,2.6228,22.3497,3.0117,2.0871,79.7870,-17.8594,-22.1796
11177,image-011177.png,Raytrace,SIE/7.103310081686174/-15.343807823001825/23.19325174265349/0.2547276280168248/160.5759537917984;SIE/-11.775606180621393/-30.62843530242815/39.0989694143559/0.46680789989900473/37.45077746286722,SersicSphere,69.0814,-2.8393,1.9857,35.3971,24.7698,3.3634,99.9655,-20.5665,-65.9489
11178,image-011178.png,Raytrace,SIE/-28.388360341348694/49.020266388904794/71.72196386381174/0.7524404445769016/140.8820337210887;SIE/-0.793089646763434/0.5154982688450307/46.59259099877298/0.602722790979297/126.23447653946066,SersicSphere,132.0941,-2.3673,2.9506,28.8348,30.6363,1.4138,72.5419,-92.3618,-94.4359
11179,image-011179.png,Raytrace,SIE/-1.6441355230521333/-8.701698675700923/49.050028754015656/0.2657943937419971/122.43018665566777;SIE/-2.7048562910619154/-1.3216047029070725/47.34136418403217/0.8582193218877986/46.42267261701427,SersicSphere,15.2658,0.7707,2.7235,24.0353,127.4577,2.1352,61.5352,10.6346,10.9521
11180,image-011180.png,Raytrace,SIE/45.338705896894155/15.421615043356843/45.87422937130447/0.5447165541923206/113.53845250364255;SIE/-32.76195751940045/-13.841704207644288/47.66023175084868/0.710441882089733/114.52835738105387,SersicSphere,52.3787,0.5288,3.7218,22.7125,102.7042,4.1202,92.3214,26.4260,45.2238
