index,filename,model,cluster,source,R,phi,sigma,sigma2,theta,n_sersic,luminosity,x,y
3045,image-003045.png,Raytrace,SIS/18.219056378120786/-24.40515730127943/29.79311587854987;SIS/1.6302417263487077/5.326550619761838/40.440614440172816;SIS/-0.8604883773762088/2.409099130635345/5.737799526591558;SIS/17.896245995894372/0.5678443051802996/35.85466169602882,SersicSphere,63.1704,198.9408,12.3461,23.0919,112.0200,1.5357,79.6432,-59.7500,-20.5045
3046,image-003046.png,Raytrace,SIS/-26.632353796442768/-14.271628395811303/68.75118596556223;SIS/-4.695594771322589/3.1091362143948973/24.229911028191736;SIS/20.675922855587302/-6.773935945580625/49.90931287213672;SIS/0.6104907616604528/9.5740156924785/28.52409020709868,SersicSphere,96.1856,39.9684,25.5359,10.4271,2.1770,4.7885,49.7601,73.7165,61.7863
3047,image-003047.png,Raytrace,SIS/-8.444132484036317/12.73851664847238/22.234057125525208;SIS/12.65714150598018/5.419998534645852/31.097386423048782;SIS/13.300697853307156/-18.267629301056285/24.534961033688216;SIS/-4.3247830768031665/-53.26329450684054/49.56142145765841,SersicSphere,14.0138,299.0418,44.4620,13.3668,31.2067,1.6445,62.1734,6.8030,-12.2518
3048,image-003048.png,Raytrace,SIS/-1.952017142392522/-7.197395075852062/9.762171365397535;SIS/-2.078515015504469/32.20072326750983/70.50591181539328;SIS/27.864149367402177/37.92114679184614/44.082808758840855;SIS/34.716833269828356/-41.43068519568552/60.18500919314464,SersicSphere,55.6664,272.1917,39.4182,18.5060,90.9436,1.7629,29.8842,2.1288,-55.6256
3049,image-003049.png,Raytrace,SIS/3.273180160630782/-0.7694717636264408/8.838106612206955;SIS/0.9346876706062617/-0.288860579208195/24.945912625094223;SIS/4.758617154962811/10.787715427249267/11.382334107783484;SIS/13.955891904342241/-29.554328341738778/40.789442111419326,SersicSphere,15.3179,352.8497,46.9929,30.1324,61.5048,4.4928,60.6054,15.1988,-1.9067
3050,image-003050.png,Raytrace,SIS/-15.544968756093693/30.355990428113426/30.19003489359507;SIS/13.443297430894596/20.307966293696854/65.9061509734029;SIS/1.5077947436969057/-2.2014214792958544/3.2722271527496494;SIS/1.164638152777809/0.5377884204000983/18.210207949633627,SersicSphere,69.0345,140.3108,22.5135,39.5759,156.1180,2.3012,56.9381,-53.1234,44.0870
3051,image-003051.png,Raytrace,SIS/7.5133743704258364/-17.128047639523707/23.27072824378691;SIS/12.744345581894171/-33.64293622827162/65.9306300845522;SIS/-0.9469799330659285/-0.12273084825211598/63.04109050460863;SIS/5.383981417305838/-25.649358351465686/70.47316589695164,SersicSphere,62.7885,270.4442,25.7752,22.1777,116.8198,4.8079,25.0667,0.4868,-62.7866
3052,image-003052.png,Raytrace,SIS/-2.0196094707405234/-5.035315715401211/37.642023810831404;SIS/-7.307411441286445/1.6696093210693688/7.878648666363038;SIS/-31.201906749389217/14.29734032345944/61.51211974319493;SIS/41.09511553424381/24.2931136738115/58.616726982916276,SersicSphere,21.9246,208.4499,23.9905,30.0097,163.6827,1.7348,42.3983,-19.2769,-10.4447
3053,image-003053.png,Raytrace,SIS/-4.55591967000537/1.9288400638076446/70.25330176398623;SIS/-7.905414013865772/1.3492890892261638/29.560519208233746;SIS/-15.548104351400696/7.5434063245689735/66.99800407638389;SIS/-32.36328961446281/3.015756608828449/28.84376433977794,SersicSphere,129.4855,227.7484,12.8488,3.5937,174.2833,4.6987,64.2359,-87.0644,-95.8451
3054,image-003054.png,Raytrace,SIS/-3.215992588579446/-1.0233396617789197/14.449799358220737;SIS/0.24848465137338316/0.1987107063190689/66.25771890895575;SIS/0.3295718968609836/-1.3628986643735146/10.048221823021825;SIS/4.493997009808552/-9.861245096343799/12.85638557983269,SersicSphere,7.1439,287.2321,14.6099,12.0110,114.3880,1.6202,54.7977,2.1163,-6.8232
3055,image-003055.png,Raytrace,SIS/27.358232379900556/62.88568351718618/64.1659231121007;SIS/1.2812312130175771/-0.7374305959291827/7.809393552850462;SIS/-21.030020461404042/20.62249414860121/47.001020570117944;SIS/-18.221316540855497/1.8079006341550143/17.134039192180488,SersicSphere,101.3076,314.4726,18.4311,30.0587,124.7117,3.7130,66.2087,70.9728,-72.2917
3056,image-003056.png,Raytrace,SIS/-20.135995246957982/12.991327079053256/29.183414741572882;SIS/-51.27590612581324/-6.322299872253725/60.56771179380712;SIS/1.1862368515260997/-3.2644908774553825/6.2625018385764655;SIS/16.082646650484495/37.48646141178929/34.214933556168404,SersicSphere,62.4095,40.7956,9.7334,13.2144,167.3457,3.0018,58.5898,47.2468,40.7760
3057,image-003057.png,Raytrace,SIS/27.045271676709408/47.90169497110417/63.81515121097243;SIS/-2.2534707881778777/-3.8852960217041264/17.610535033552733;SIS/8.154784371536834/4.889829718214669/67.94730062752915;SIS/0.5978621945147651/0.3924120607433003/6.61047603273645,SersicSphere,101.0563,152.8243,16.3318,35.7947,113.7150,1.8710,55.7446,-89.9007,46.1545
3058,image-003058.png,Raytrace,SIS/0.5511585041707997/0.26302057746103874/49.78069976465327;SIS/5.231190045163668/-4.926251569873033/57.048042287177715;SIS/-43.0274886389705/-21.83281105788725/73.41589007743369;SIS/39.95598708131181/25.13678772350061/63.39169700068978,SersicSphere,89.6647,318.6184,44.9023,14.3390,26.5418,1.5938,55.4567,67.2775,-59.2748
3059,image-003059.png,Raytrace,SIS/15.789905695494715/-8.755065006509549/17.59508425693216;SIS/0.796780652072965/0.05699730050274262/7.869638018043473;SIS/-13.849825411691327/-1.1742012338615928/14.487793091069108;SIS/0.03841260951308656/-22.106119810157523/70.27096968991049,SersicSphere,9.6936,314.0977,14.2611,12.1233,7.4116,1.1924,49.9264,6.7457,-6.9615
3060,image-003060.png,Raytrace,SIS/-33.40035378397843/-33.49019189900877/55.61277827887674;SIS/2.1292853787602812/5.324598354279999/25.618057440921064;SIS/-19.939022483584086/-19.491918081861307/66.33475805582646;SIS/13.040790937065317/12.046573807575237/25.146445084121943,SersicSphere,77.8521,160.0331,39.3052,11.7970,28.2781,4.2301,35.7080,-73.1724,26.5848
3061,image-003061.png,Raytrace,SIS/-25.441089169156704/-9.642141998662789/52.76922437156243;SIS/36.843454719908465/-4.518512405547951/66.19784819421085;SIS/1.1834826016934168/2.4622415568183715/19.642450302131248;SIS/-44.581309122717386/42.942040660158916/73.6885693685623,SersicSphere,2.9064,39.9140,39.3098,17.6883,170.4272,2.7400,42.4792,2.2292,1.8649
3062,image-003062.png,Raytrace,SIS/-2.5742821553397786/16.80475595637139/14.3897115948213;SIS/3.933071673144596/10.585891892013416/31.391006186528266;SIS/-0.9507882834936439/-2.4376254843408196/6.603682320345327;SIS/3.26405342667371/-1.9282442426579833/6.777752000356725,SersicSphere,43.8394,130.8444,16.8309,38.5974,87.5842,2.0789,48.5993,-28.6713,33.1640
3063,image-003063.png,Raytrace,SIS/46.02662143285563/-31.27799860655232/64.48313978010574;SIS/46.47417982407519/-6.680754857289107/70.477399167757;SIS/-1.1328191820530589/22.050197765881375/53.84121860334558;SIS/-13.394681109957439/-23.810383985813786/65.54791861495018,SersicSphere,45.7893,143.6085,44.6026,3.0007,27.2006,2.4436,31.6632,-36.8595,27.1668
3064,image-003064.png,Raytrace,SIS/-63.48346158247381/-1.9812957088071121/60.03526244270893;SIS/17.121840808297904/-23.62239505936889/30.469290390099243;SIS/-24.274739644475527/-3.0255426976382953/25.907984222808736;SIS/17.197951314570027/12.990900598344625/29.559398620188407,SersicSphere,69.6329,328.1116,12.4919,36.8158,149.6906,3.5870,40.5987,59.1238,-36.7847
3065,image-003065.png,Raytrace,SIS/-17.004486153438158/7.424906289577805/48.064660124035804;SIS/-62.57284684476232/-23.148203324867975/60.460837665948624;SIS/16.81147968294513/-5.459901474520913/58.54271098104316;SIS/6.084730240506834/-1.1747462468324252/64.71580863829075,SersicSphere,90.1400,214.5373,10.5622,11.4220,52.7823,3.7828,23.7767,-74.2535,-51.1042
3066,image-003066.png,Raytrace,SIS/6.992766979669939/-4.644379825367996/16.258696435214464;SIS/-43.951070210489185/12.592945737287305/44.39768773017909;SIS/-0.6049942193856463/-4.066146580128471/46.84941551614518;SIS/-46.80330269643959/37.40103991242144/65.18176209497979,SersicSphere,82.5525,55.3894,18.4904,37.2623,63.5578,1.0193,39.1659,46.8895,67.9433
3067,image-003067.png,Raytrace,SIS/4.336912421755355/26.990921073260086/39.79067833169562;SIS/0.5258865836485616/-1.3782854476571251/15.430609870229846;SIS/5.953398082152097/-5.535841346189505/25.84795425469325;SIS/-2.8609006712565432/-32.84806310088056/49.285554698306065,SersicSphere,44.6909,22.6028,47.5350,12.3031,117.3520,1.8986,35.1664,41.2582,17.1765
3068,image-003068.png,Raytrace,SIS/-15.544391699222334/17.893829774496965/25.286562654762037;SIS/5.929672346497654/7.840927628303569/15.685980846755104;SIS/-38.503465547708814/53.00795396024784/65.17211835665405;SIS/13.32768300608024/9.486935287469663/35.14011494700286,SersicSphere,112.3259,44.3586,6.8374,4.8181,147.6968,2.5727,71.2851,80.3106,78.5322
3069,image-003069.png,Raytrace,SIS/4.725893951391454/1.7145430363731813/7.309679478646192;SIS/-0.302708132917886/0.7861554667824436/3.857427085471807;SIS/3.174059665410078/0.6137268001897891/30.53923024103414;SIS/-5.086772724667776/4.820500434989189/56.1941976638656,SersicSphere,108.1290,205.0056,33.5016,39.5572,141.4756,3.3996,44.0477,-97.9936,-45.7069
3070,image-003070.png,Raytrace,SIS/-0.05535466912600853/-0.2922555009275814/3.6138916215281087;SIS/1.8652273036682328/5.7772167737873765/6.617519903659223;SIS/3.395500558342949/-2.001376401149047/4.140908535906558;SIS/-2.714402541937157/-1.8569448350905504/32.875071553571296,SersicSphere,37.8604,201.1617,14.3820,36.6197,177.0388,3.9452,26.3146,-35.3073,-13.6676
3071,image-003071.png,Raytrace,SIS/-11.14014502702609/-41.39674821864096/73.08998454957435;SIS/8.933526664654924/-5.808145817325772/14.297333151573397;SIS/-20.707117147273735/-17.998561000492646/60.66793755106873;SIS/-13.132494551196476/4.16644751389471/47.02463374011682,SersicSphere,187.0435,235.0993,42.5319,25.3116,140.2611,4.0810,56.7963,-107.0180,-153.4028
3072,image-003072.png,Raytrace,SIS/0.15835907726086135/-0.22204945812081253/13.971770185396405;SIS/-0.2740660355529577/0.429914082628591/21.7376601731859;SIS/-15.158229237517306/31.46644614562324/49.1048619330589;SIS/-0.4981929708888761/23.610037166589716/40.04147331258935,SersicSphere,31.9990,175.4260,49.2932,21.0946,127.8645,2.5931,73.3890,-31.8971,2.5518
3073,image-003073.png,Raytrace,SIS/-10.068972338623626/0.8209876138087286/17.656690950528166;SIS/-6.089203998417845/-4.780640979714448/6.756136132582273;SIS/-19.96359065444492/-4.827991682335352/47.27697258793027;SIS/13.171825485040044/1.6718893702501716/61.08514348960609,SersicSphere,52.3517,29.9414,13.2654,27.5098,160.1175,2.8183,27.0043,45.3646,26.1294
3074,image-003074.png,Raytrace,SIS/28.09384483614066/15.53898965485027/28.684995437731757;SIS/1.4498040026443761/-0.6346330055825963/27.83883801604353;SIS/27.281618387429905/67.54387435184735/72.81135809448539;SIS/8.08040504629954/0.6647979974038768/7.433927732403716,SersicSphere,54.2027,70.0825,42.7778,32.8897,10.7992,2.8052,48.5817,18.4651,50.9605
3075,image-003075.png,Raytrace,SIS/-4.45156439610626/-0.2615311806726514/58.03564464913333;SIS/7.513127487878905/10.059888963578898/53.230449046002526;SIS/39.37805385658429/18.544904779144744/41.75939548131572;SIS/-10.622457124963336/-4.963338511314407/14.774265787200724,SersicSphere,10.5539,139.4735,34.2820,16.2300,7.9929,2.0329,67.5759,-8.0221,6.8579
3076,image-003076.png,Raytrace,SIS/51.118719243920545/-4.609419877598099/69.01126648850857;SIS/23.070547791835292/-17.251358013023466/53.013956563375665;SIS/2.7698113281042516/-0.2695281518929249/15.782678782715927;SIS/-11.696095970224318/-3.4527251749611274/21.19599953326306,SersicSphere,46.3600,41.3008,32.2048,10.7892,136.1279,1.0618,51.8898,34.8282,30.5982
3077,image-003077.png,Raytrace,SIS/30.192638081644287/-43.43821827450896/46.28572908382873;SIS/6.493516892758458/25.194240003111656/58.30992950153578;SIS/-2.4358574247149094/3.7572575847769083/16.06824335394799;SIS/-4.204883383202718/31.71134217929641/32.651046225738476,SersicSphere,3.0475,241.7506,27.4241,36.2533,67.9197,4.8549,64.6611,-1.4424,-2.6846
3078,image-003078.png,Raytrace,SIS/45.70185146089236/13.338076058946765/59.19863800835896;SIS/-3.029472652407703/-0.5358741783993517/11.020053489487902;SIS/-4.202966721545288/-1.183576440172543/4.52193989431981;SIS/-7.220892203853585/5.506194903586198/15.970491733437486,SersicSphere,8.0318,138.8597,7.1876,1.7158,7.6090,3.3835,74.6110,-6.0488,5.2842
3079,image-003079.png,Raytrace,SIS/-27.182364819785025/-10.103505160193809/54.083120864544235;SIS/0.19441067234627726/0.6691585774946618/8.394818049954486;SIS/14.494575063848991/15.290952394470805/20.243215439214914;SIS/7.630562915165799/3.665987170246405/23.268512496089524,SersicSphere,66.0260,332.1560,44.7677,35.5221,149.0574,4.2999,40.2465,58.3817,-30.8384
3080,image-003080.png,Raytrace,SIS/11.558168728454145/44.13465361083776/41.655832982860254;SIS/-21.422340406561446/10.428948717657402/44.119209459061295;SIS/9.382147114033295/-27.378670097263527/47.085051579960535;SIS/-0.5140819464608433/-6.00577855533605/29.73223401913322,SersicSphere,69.2765,244.5384,40.2996,23.1993,53.3447,4.5171,57.2134,-29.7823,-62.5479
3081,image-003081.png,Raytrace,SIS/6.478190733204258/-11.485108608469165/67.64747797636645;SIS/-7.3951265874841/8.150445014881726/15.626797827363212;SIS/-16.869749309860488/31.88679011079711/36.86960250891036;SIS/4.017659625330308/-1.0859061359127857/42.19887694043676,SersicSphere,35.5349,120.6879,42.2955,23.4330,132.3794,4.4786,55.6938,-18.1357,30.5586
3082,image-003082.png,Raytrace,SIS/0.1674009302380626/-6.506232828723521/53.08696472332814;SIS/-0.40714915726142564/10.869899019068246/14.053931359851383;SIS/-0.1785236786753781/-1.8946863123551303/4.256513254657378;SIS/0.02106528544327017/-0.015802493161196942/73.9391446110198,SersicSphere,13.8933,114.5743,41.0107,20.1230,168.9360,3.5257,75.3997,-5.7779,12.6349
3083,image-003083.png,Raytrace,SIS/0.573325695431355/-0.649883288323028/5.661337504926837;SIS/-3.1519263530102215/-8.698931420233446/17.854014598851286;SIS/2.154818378211814/51.33142190755657/64.53789625654449;SIS/-3.2801882160416915/-4.339241980940659/10.800282439176355,SersicSphere,86.5389,217.6495,26.6301,24.2035,40.9176,4.3805,31.5504,-68.5182,-52.8605
3084,image-003084.png,Raytrace,SIS/-0.17264413347699303/-0.19607310085491797/6.008975044168775;SIS/-66.55842015662243/-24.925673398414983/68.23439903178894;SIS/-23.103499408111638/-12.672765071667298/31.41509245491592;SIS/6.6923786228015425/-20.972484669818993/49.43683914729359,SersicSphere,28.1108,116.2387,5.7850,9.5765,63.8627,3.7885,59.0896,-12.4281,25.2143
3085,image-003085.png,Raytrace,SIS/4.942868604771123/10.33889105991873/20.450827397680076;SIS/-2.657115862686428/-8.758042060658216/36.10518357870817;SIS/3.1264462593107094/-0.4953109274760534/3.6918739572432013;SIS/-1.696203993496396/-5.004751802544847/56.557032335258924,SersicSphere,13.4923,278.9162,24.0423,35.5479,133.3371,2.5848,30.1733,2.0912,-13.3292
3086,image-003086.png,Raytrace,SIS/59.62574654863973/-20.378706414027096/64.05565363287305;SIS/-22.33843205999729/-14.207409271184774/45.75030022694609;SIS/11.249982272071557/1.5676772987539809/47.12972205431561;SIS/-36.319044216494085/-38.710174117567966/67.66645524876502,SersicSphere,81.9028,217.4121,15.1701,26.2757,109.3466,3.9800,30.1989,-65.0542,-49.7595
3087,image-003087.png,Raytrace,SIS/-8.007964427896727/-32.05392747595205/55.495214785275834;SIS/-9.2461802913794/-8.290215598209844/37.46052983424828;SIS/-15.350805921995514/-7.725154353984837/73.50823514718866;SIS/7.141026237128093/3.253340591180277/66.49665959653551,SersicSphere,87.8253,205.5791,16.1972,8.0238,73.0708,4.4320,35.3667,-79.2175,-37.9192
3088,image-003088.png,Raytrace,SIS/-45.499843342956765/9.016088598760154/63.257675814178036;SIS/-3.1343805129176534/2.2439045288414596/10.390513136723541;SIS/13.9775087618395/19.108061563245634/34.45658049873711;SIS/-22.412286436254732/68.32613699299296/61.533532203615465,SersicSphere,119.4463,350.7518,28.9403,35.1268,75.6231,1.5165,47.5383,117.8936,-19.1965
3089,image-003089.png,Raytrace,SIS/-21.174608377037963/-19.915261758780062/58.91488499195549;SIS/7.2960975912660455/-24.59559049693747/70.88734108139496;SIS/14.270661979612898/-25.922036860002134/43.92818929449298;SIS/-5.912916025669807/-47.904376037610085/42.540098667512005,SersicSphere,204.5579,336.1247,27.1660,14.1381,39.7550,1.0633,68.5670,187.0536,-82.7942
3090,image-003090.png,Raytrace,SIS/5.385967397224048/1.4721755737438584/10.192679469214518;SIS/-0.6671625878608011/-1.4290723155226641/3.073135834713076;SIS/7.275610454718691/0.9737236304545347/59.042633930580834;SIS/-27.317674536105024/-6.991036016168387/43.675689017126,SersicSphere,15.5644,305.9477,34.9654,29.3254,134.9712,1.8348,65.3975,9.1370,-12.6002
3091,image-003091.png,Raytrace,SIS/4.981544820500644/-11.876303919723258/18.726454184185897;SIS/-19.852406688221663/-7.530389987925891/23.012153338275493;SIS/4.156893647908335/24.112226334429668/23.273905016138492;SIS/-35.46532117500223/7.871193181852803/34.36763932899637,SersicSphere,5.5914,323.8495,44.0582,11.0393,148.9639,1.0090,45.0999,4.5149,-3.2984
3092,image-003092.png,Raytrace,SIS/0.5811339809466298/0.3889924352272043/8.953481126470663;SIS/3.6259521268879196/3.200280500845732/9.801502260844952;SIS/69.6277198797842/5.357555451326736/68.28195170548992;SIS/3.4975324109974437/14.368170541287203/68.53216461004051,SersicSphere,68.5167,10.7136,15.3934,19.6026,71.1893,2.0578,60.9335,67.3223,12.7372
3093,image-003093.png,Raytrace,SIS/-9.451898647556684/-11.145178407410055/71.18910946093722;SIS/2.071527046071205/28.722175320482833/50.92019818467493;SIS/-22.02176318490915/-16.939111835894703/43.636439016607106;SIS/20.426561720080898/-4.323402510649584/33.450625755950426,SersicSphere,72.1562,146.8865,17.8998,11.3136,159.4202,3.4888,47.2391,-60.4373,39.4189
3094,image-003094.png,Raytrace,SIS/5.15338298274438/5.465786301539972/12.563205244586722;SIS/-4.609920845466823/12.262809532961072/74.5283284689676;SIS/0.013992773523238296/-0.10258800642163825/9.53399116222998;SIS/4.031782272647079/2.4279211654523802/39.2905485520758,SersicSphere,30.9765,214.8428,45.7636,5.2525,28.4897,4.3864,54.1964,-25.4231,-17.6977
3095,image-003095.png,Raytrace,SIS/2.083634203621982/3.4375848620182943/49.94833870260182;SIS/-33.85053411165009/-1.7829498076776713/42.01222714769597;SIS/-16.3711911427853/-21.226361052087814/40.943971157486665;SIS/-1.3056358436394682/-2.5734977208325702/3.17520134557237,SersicSphere,34.1650,211.4434,25.7987,10.7138,34.8825,2.3215,73.5124,-29.1481,-17.8224
3096,image-003096.png,Raytrace,SIS/16.355962881090186/46.146263914605285/59.334883854922396;SIS/-1.3687790849564443/12.742093194038517/22.112325189053713;SIS/-1.4478173126524638/-16.579458705821686/21.657432366681796;SIS/12.888713576817436/-52.65300453319332/49.82425920626774,SersicSphere,44.9522,266.1198,29.2358,28.9908,5.6534,2.0425,68.6691,-3.0419,-44.8491
3097,image-003097.png,Raytrace,SIS/-1.9634919248363032/-0.6787594056400599/5.995711796361041;SIS/-11.465271441668367/-36.68289302936875/52.95390620543245;SIS/30.719725494531048/32.904376047087815/49.114261487961905;SIS/-23.838904156682577/-60.768541261333766/56.751794111693656,SersicSphere,6.4028,196.6724,19.0115,29.5629,93.5637,1.4619,62.4755,-6.1337,-1.8370
3098,image-003098.png,Raytrace,SIS/-25.72662708061418/-23.376550445361747/69.36613491734303;SIS/8.789242275144966/19.647025368218195/25.629670105748872;SIS/46.38853178794803/39.148271435694916/65.21850065639191;SIS/-43.09694671875843/-4.912704103247627/39.475882526180364,SersicSphere,49.3233,275.2969,18.2032,20.4733,51.1395,4.2006,30.3952,4.5534,-49.1126
3099,image-003099.png,Raytrace,SIS/3.6073469629786903/4.767042472434485/8.702296999981538;SIS/-5.385054907661711/2.0553706142670665/54.45134228359437;SIS/-9.419898264710497/13.341742612702534/15.085091904073122;SIS/-21.81249192111564/-0.4519151112290174/19.220741259016002,SersicSphere,57.3562,47.0673,29.0159,17.4758,107.1785,2.7720,23.4162,39.0675,41.9935
3100,image-003100.png,Raytrace,SIS/-13.134560426303377/-4.23395120362186/19.819741385233606;SIS/-24.03995996967689/-7.000359643833192/74.91311293929294;SIS/-6.2870159012144144/8.303111542497026/47.9658716508731;SIS/8.07827242738273/-14.850829234617978/34.85495930698233,SersicSphere,66.5321,42.8332,17.5388,4.1873,117.2398,4.9753,36.4942,48.7904,45.2329
3101,image-003101.png,Raytrace,SIS/1.182099277712165/7.388138115861213/17.896513865377482;SIS/3.096333168229895/30.540165072082985/55.737274664423005;SIS/9.744538942827907/39.89823746254603/40.13135302183761;SIS/-7.16258530918367/-10.644311060580986/27.84921563134016,SersicSphere,4.9280,236.2539,49.1265,32.4130,167.9174,4.9568,46.5736,-2.7376,-4.0976
3102,image-003102.png,Raytrace,SIS/75.03610886479187/-38.77948903774825/74.90950082560903;SIS/-13.027586415357174/16.987842429372165/61.74965078002712;SIS/-9.929952555326217/8.244175139798957/36.988163853319534;SIS/0.44527482814704084/2.9462149179756727/3.6022356018384256,SersicSphere,98.7149,104.5930,34.2336,18.8535,108.6819,3.4506,21.3479,-24.8712,95.5304
3103,image-003103.png,Raytrace,SIS/-3.49504697142135/-3.7483894801018938/8.511876836682898;SIS/22.948157616578055/30.5798614132335/36.13029783914647;SIS/-11.21577479054074/6.486127846469004/51.50872342957404;SIS/-69.91598708390447/-23.54465860994921/70.40147543028645,SersicSphere,85.0119,75.3850,48.5641,16.0797,61.5850,1.3726,39.8852,21.4505,82.2612
3104,image-003104.png,Raytrace,SIS/1.6705245276325738/-0.07882292022997915/61.79948473270653;SIS/-10.567549329023352/23.531552325818467/32.72191761698508;SIS/-1.389666187702959/13.229071304235715/18.087894414994953;SIS/-28.123321500592322/59.78704104228626/74.3669352276427,SersicSphere,28.9335,329.4277,7.7646,25.1622,64.3275,2.7635,69.3304,24.9114,-14.7163
3105,image-003105.png,Raytrace,SIS/-1.7672524232080127/4.165680121384379/44.004877415253745;SIS/-75.61559175645402/12.921669046501686/64.00460765592976;SIS/-0.6671601202527716/-26.213700737420588/35.44891470184784;SIS/-14.457161512530377/9.2296558320122/15.032721731642969,SersicSphere,9.7114,46.3118,23.7646,32.4394,105.7491,3.0430,57.4784,6.7080,7.0224
3106,image-003106.png,Raytrace,SIS/34.32443024274679/-28.170928817330573/56.65272259302224;SIS/0.9574828729964406/-2.875221139093996/21.240275934062332;SIS/44.647582977003005/53.87013952801123/66.4567303809587;SIS/-15.790241780117805/19.293537087067985/30.793404146730264,SersicSphere,21.0552,346.3466,22.9678,16.3964,32.6642,1.2591,40.7717,20.4603,-4.9700
3107,image-003107.png,Raytrace,SIS/0.048112310804254904/-7.390134028089036/21.181232553839763;SIS/37.62894638278808/8.100242418578892/32.8588334252227;SIS/40.36041004360918/2.815475632072443/45.18977916065854;SIS/-1.5960192361314935/-12.094943344012666/26.545057473374982,SersicSphere,36.0590,192.8732,45.1354,4.6226,105.5631,4.5084,30.9399,-35.1526,-8.0337
3108,image-003108.png,Raytrace,SIS/4.136093346949792/-1.5692871225221505/26.285397768632627;SIS/-3.8688113027030724/4.035027856919172/9.712975220803678;SIS/25.483305175092802/-3.7460072369795046/38.547273713009815;SIS/-5.03461012511278/6.778303158108387/47.985213143242795,SersicSphere,11.7461,246.6732,13.1617,9.9185,120.8711,3.5806,24.0454,-4.6512,-10.7860
3109,image-003109.png,Raytrace,SIS/15.051369206783345/1.4839528197331666/52.134882486760795;SIS/-2.7345768838488094/-0.08320973284701415/9.998651013302052;SIS/-2.3812569092493487/2.4437730235950585/10.421993179264884;SIS/-0.5689108795118788/-4.754784433767738/35.01093355242717,SersicSphere,11.4629,145.5759,16.5636,23.0612,38.8392,1.6835,59.3573,-9.4555,6.4801
3110,image-003110.png,Raytrace,SIS/7.133799982444281/-3.2476545848189686/66.77192725071711;SIS/20.05276740608247/25.627744922122574/41.43825371116409;SIS/6.309226704576449/-45.02926821804507/48.960721303388866;SIS/-1.9607883354023024/6.688457618853822/15.832938925714245,SersicSphere,148.6388,40.1827,5.0168,24.4043,31.2824,2.5700,67.1457,113.5587,95.9057
3111,image-003111.png,Raytrace,SIS/-1.8908131539941295/-4.453583785301873/19.194961524524167;SIS/1.0791090961104721/-25.784753931316125/22.060771352912454;SIS/-7.971310587821603/-20.125760284883768/67.09559538309998;SIS/-6.790924777658718/2.1492595691154928/7.3974229015214945,SersicSphere,63.9788,252.4638,30.0581,22.2901,114.9395,2.5991,38.1270,-19.2773,-61.0055
3112,image-003112.png,Raytrace,SIS/-19.07675593343132/13.222027633509526/26.089146846076822;SIS/-11.009344071458044/-4.8057005312714205/25.911285570170158;SIS/19.807490267704065/12.140076255212861/48.65828817720753;SIS/-1.8113627024397685/2.631537089483933/6.848339946976094,SersicSphere,4.2652,327.9196,17.0818,4.8198,86.0534,1.6626,58.2602,3.6139,-2.2653
3113,image-003113.png,Raytrace,SIS/18.492691858302656/-11.261339475567391/24.074354633511263;SIS/4.616738697993958/26.61791479924844/25.221756871298176;SIS/8.489386851132522/-61.934860667746044/63.4672793224774;SIS/-2.8440725650212118/0.17139776872092224/12.40775096352617,SersicSphere,23.6258,278.9785,24.7839,17.6336,10.4066,1.4200,47.9601,3.6871,-23.3363
3114,image-003114.png,Raytrace,SIS/-36.17214519025964/33.1826495654045/67.58491464630661;SIS/18.335062279469856/3.6402818123544995/36.17080095891295;SIS/54.011126397574344/-29.682018840228583/51.62651052567135;SIS/-41.2678693444477/51.23313725433454/73.59129625849307,SersicSphere,41.7620,223.4761,22.4021,6.4079,157.4249,3.8436,66.5831,-30.3051,-28.7344
3115,image-003115.png,Raytrace,SIS/-41.043003613115054/5.59124203580784/41.08590060312637;SIS/4.160282979766791/-0.9888122515067646/5.9909149591885456;SIS/-2.7605997827285074/33.455790521194686/38.728287298575346;SIS/-1.2339727929940116/23.92273136583944/32.4541826163179,SersicSphere,22.0824,87.3468,32.2668,3.1024,26.5645,3.2207,63.5476,1.0222,22.0587
3116,image-003116.png,Raytrace,SIS/3.532642071222987/-1.51601931437692/5.962246618719602;SIS/10.440327645225594/17.831166681126707/24.4998257194533;SIS/4.964727614691618/-35.37193443743775/40.925465613677574;SIS/-8.670744927420388/0.6131293744567634/12.19939863785153,SersicSphere,5.6204,218.4635,22.7153,10.9871,158.0243,1.1883,79.0173,-4.4008,-3.4960
3117,image-003117.png,Raytrace,SIS/-1.518101722127268/0.24589258941408887/10.86318354587953;SIS/-48.67625765187002/2.155482746549307/56.749641334477474;SIS/-8.049870911654498/-17.644552434506434/53.21439189935831;SIS/40.30080874341742/30.27126681914139/53.960101620218715,SersicSphere,3.0930,189.6731,36.0306,3.9707,117.9858,4.4522,38.5756,-3.0490,-0.5197
3118,image-003118.png,Raytrace,SIS/16.746547349097483/-7.3180916363318715/74.09311763985312;SIS/20.005498193759042/13.262868842158792/22.130912330994136;SIS/-5.561644145683183/15.746112915060387/26.358514944697006;SIS/64.99609139267145/14.655479557781524/69.23035214383766,SersicSphere,47.9690,17.2948,30.6970,36.1783,129.8284,4.8175,32.6190,45.8003,14.2606
